student,exams
02f48bba761e05ac18c870bf9bc99bc5848a02258174472c3f6bb7e4788de3d2,"['1-18507', '1-8053', '1-8061']"
02f59ae5cf19d8ec3fd3e1807d31d94d18f0cd5f65c4c41f4f5bde82b4c6e5c2,"['MLG08', '1-1687', '1-6678']"
02f687c0f339c3dd84227d1a761f45d81aa934a4c2be2cae0bd9235aa1996689,"['1-1367', '1-7425', '1-7518']"
02f6a6dd610468b19836ee92db7bfb32f62b3d61b770b70832931619c4ad990d,"['1-1530', '1-3037', '1-8057', '1-18507']"
02f6ca19068db69f19a7c2a5616273e8959fb10bc63296a94d271534f1478f05,"['1-7589', '1-18952', '1-6737']"
02fb18cd59867ab9347aa346e5b49edfe9276124af1a2a65d728fdf87322ffcd,['1-7425']
03074ed3ae48c015ce22579d90e95cc9d4b2f7c4d7e1a019c6c1ce4860df34a7,"['1-7589', '1-9436', '1-3302']"
0309bb1d21be7a5e980624edf385bcc68005fb1079d9d53375877e32472b6cc9,"['1-0582', 'MLG67', '1-6166', 'MLG63', 'MLG14']"
030a949ceaf24803307f3e51418772f745ddf099c656dc5ab141ea92cfce5e1e,"['1-1070', '1-8053']"
030b7508abcb1386a0de76271c6f729d3fcf9f803942e0f6f349e15588336e8f,"['1-5109', '1-7901', '1-8859', '1-9232']"
030e262918fa8f090dba1c860eb0360e2a989581da5d46c91deeda413254812c,['1-6568']
030f098c65e477f395da9843fffedd750da6b0c0a5308b70a60f47bf2d2ee6e0,"['1-7539', '1-8371', '1-7057']"
031234b8eefae681cb6fa21b7646e93256354b6a278d74122ea36dd66c813b7a,"['1-4397', 'MLG06']"
031363e81385da10447e7a08348067598c66fa6ee382f1c128237cc075d60e2f,"['1-8368', '1-11045', '1-2275']"
0314ccaf7db26527f5805e39de6d8832939d52fec16afba08114cdd0e73f7917,"['1-8165', 'MLG03']"
031622dc9def3697065505a38104d6fbe82b1cc8b4bccf0236eddc8cf5d5b3df,"['MLG12', '1-6957', 'MLG02', '1-3364']"
03176359e1dee5fe039b8f570ad43f27ed356a7a6e98373e96cf690c4fe4e78b,"['MLG13', 'MLG06']"
031e8fc0cf12e6c3cdc97453b114cc6b9c1cee234062c47ab767b73519458e3b,"['1-0529', '1-0541', 'MLG63', '1-3186', 'MLG14']"
032159c4c3de33374554ec9f21e06372469a1a74a0dcdb65817bed569ae3c226,"['MLG58', '1-8611']"
0323151b3b8a79f4d474bae40c7e258ff56207b283e9eeffdc55171e84904b48,"['MLG37', '1-1005']"
0324a240ae3078699161a3d9ba5d379393706df5172ea8c8fa7240d3892cf72d,"['MLG38', '1-7057']"
0325487ea83e4b75e750c38ef050f85867b452d56f20f69865642d3eedc2b489,['1-3489']
0328b7cbdf161b43dc1614a8d8dfe7b1540edcf22bdb53987732b27fd12397f0,"['1-1655', 'MLG03']"
032c8fc680655d4b417073b780d6e53ff31434b3d7ec89c2b581a17112806922,"['1-7946', '1-3152', 'MLG03', '1-3186']"
032d55b5183443a0ad56885da76fe5b823ba89c4c80148fc0bb708d6b4d27db5,"['1-0691', '1-4766']"
0332f15b19252be27912699ab9b65b2ca6c14bd17f97ab3a522b014742e09cae,"['1-2272', '1-7547']"
0334bfd6ed2ed107ac24871b9799de6d0965b9ad75531bc906628f31a4060508,"['1-1070', '1-1633', '1-3037', '1-6678', 'MLG08']"
033ba9e5d596814897d57fc306f33daafd85a956b47073154c46f27778db0192,['1-6957']
033fda4ce457cdec1f5200b584f33917c87249f5502d291eb2a3a28d7749f83e,['1-3489']
03400ebf705d8139b90a375c3281c6ce5be2f19d58225843d0febef429a804dc,['1-3077']
03430c5a72f7637aa0caf6b410ad5223a734714da383801e63e3aa20cb5cbb53,"['MLG67', 'MLG13', 'MLG28']"
034c8096ac6481ca96f1c5276eec9dec0f41aa329a712cedd5524b9913ce0c17,['1-3174']
0350856e1251cb1d3ec2c86b255bcc91b06fac4b140741c52cf8b8d0e3363bc6,['1-1099']
0350e35270e52f89e60105904fb7be6e66af7c527c071220466e4009a29a998e,['1-19133']
0353771325c148a45103365d7be738406768223927ae9fb6281a503237924818,['1-3037']
0354b7a8232f3f3978e4614c307dac8cc05c759f6e13aeabfc0b2ab8df0e11fe,"['1-9543', '1-6029']"
03581e121cd1a3ad930f01eabec45513eb957615c4fa3d555ffb217eb7c2f815,['1-7900']
0359397a4af69e03c64a1570d2eb56c45456885728ae5e66b60543a179b5a2d5,"['1-2292', 'MLG70', 'MLG14', 'MLG63', '1-19755']"
035fcfc02b6d6beeb6cc58dea7daeba346dd14b02bc18c029c98d7e05b6239e3,['1-3037']
03607ca0acc373a6e6d42b77621a67028c400df22f1a36180d9619b1f5d4c68d,"['1-0708', '1-8165', 'MLG13', '1-3135']"
0363e3180d2e461c34a81fb8aca8c40ba4182c7b593d668f70136b32f5b86291,"['MLG06', 'MLG12']"
0366181501e82f5834925ea2fb11bc935da1028a3c7fa95e33610e5cb8a8eddc,"['1-2742', '1-7579', '1-6677']"
0366d3bed94998cc1112ff7a4ca20521c4c97a2d51cec5aba8a04e24debe58a4,"['1-7425', '1-7518', 'MLG62', 'MLG83']"
0368af486679bf7943cefb6886f8b3339bae72acdc848c07ad09ef8e98cbf4c0,"['1-0708', 'MLG15']"
0368bb452f07c8eebb913a040968c2d2cfb824ab1de0aadff7b21cfea71d6b02,"['1-7946', '1-19068']"
036abe57a133c9d2e02fa1bb5c40b5746c2b51ef9058db0b50d9086f8784f447,"['1-7725', '1-9100', '1-9542', '1-6591', '1-6727']"
036dbc3dbd072d96a25a6aecf1faa231fc2d90e4cd76c34c9d1d296020c4871c,['1-1530']
037a139a3c307ff7f047d9dbabc1b87c9e9f200b276a67e360fd337c87d4a351,"['1-0916', '1-0918', '1-3356', '1-6957']"
037d192a59f0ebc2f2cff648e3234005efdb6d1167f121d9405c65d121533f3d,"['1-5635', '1-6957', 'MLG63']"
0385bb72243a3855010a61ebc4513acf938dfaec46b0f987d0e9113f576d90f8,"['1-5531', '1-8718', '1-3037']"
038b3a7ade4b9fe194e944edbd712d5baa28a2fc72cd2c9e21051f39d9fc4fa9,"['1-0708', '1-6568', 'MLG12']"
038c6eddef20f37f933cdc6528685ac4c91a55f51988b0701867ca4719cd36ea,['1-8628']
038ee358f6c92979fc04b2cdafae02d4918b1ad53c39e5f1c09d46792facbfbc,"['1-1530', '1-8718', '1-19755', '1-3051']"
038fddfc6dfe33f280d3fdd3e1e59f01e549c10c65af812e2c27e08ddf9f6c8c,"['1-4011', '1-3693', 'MLG29']"
0399451ac4f0149fdce0d2d938de49c0d6a5debba1c026962caea0aed31c837b,"['1-0916', '1-7462']"
039ed6a96fba3688e2f48a622276e4065f65e73c0172f5cbf30bc491b70fe8c5,"['1-1530', 'MLG02', 'MLG27']"
03a19f91e74fbac961a098721463a51bd85a4c2bd7831b9322c774b79bd25a06,['MLG82']
03a1f6e650d550c848e26f3dd96ab6097729020f1171929213900ebaaf2cbb5e,"['1-9542', '1-6569', '1-3056', 'MLG15']"
03a22280ecf116e55415713de3efcb47ed727b508f25760ee6d5573b83eb8e9b,"['1-8564', '1-1005', 'MLG03', 'MLG53']"
03a6f21382b514066a183336d3a4edf6898d290929bb051f7108e084340df809,"['1-10960', 'MLG12']"
03ac920f7d1a2535317dfe77bde2ab1e90fd741ce4a63ee45b7d8b8d764809f1,"['1-0983', 'MLG02']"
03acda9d62b0eb34dcbd5e6e77f8af77515d05fb3c9d57b800bd0e4b98123446,['1-18045']
03afd7092ab5d1479eaebe440029a1190e83cb05e279231830f3b1637a126401,"['1-1514', '1-7872']"
03b021c7a2db1c326abfebbc2b91550d6e5cdc8a30f19ad1e6e1bcf4a2c4d603,"['1-0454', '1-0455', '1-4874', '1-4874', '1-20040']"
03b46ec8739a7cce6af5dcbd4e122c9b2d2193eae7bb88b8f50f8c86e9636bd1,"['1-3496', '1-18507', '1-3047']"
03b6783dac44f93d592dada6b6355f5767dfffb47c212e03e4a585f7cc31d663,['1-19133']
03b8e7002f33ccbd8df3334e43601457ba4fdb7a3e4dcddff4e1a2ac383d450f,"['MLG08', '1-1176']"
03bbe92b5e1d053c39dfc6a032364ebfdf2f3dd59f08927261ba11209dd98394,"['1-1099', '1-9203']"
03c1d17259e314c4e87d73173c042ce2b96cb57a5984433c3b316714f153d5b8,"['1-3047', '1-18507']"
03c3ceeb42ff0a14e591368c12ad1c8165a5eaf2b97bd3a628db043b08e10f59,"['1-6501', '1-6506', '1-8611']"
03c50fb0db0d230e0f83a567a971cb9bb8e3b74fc99518a4333d52a334eef607,"['1-0691', '1-1633', '1-10042', '1-19257']"
03d337e3c627dbd79915a393bcce1127be4deb6e59a4a23e8e50092795665c7f,['1-18953']
03d640acc2fa1b8528332dafefaa6b85fbf7123d0ba1ea4bca80c4358cd57531,"['1-0677', '1-8564', '1-8711', '1-8718', '1-3496']"
03d664acb486fdc48470b6704617117c8f555e9b455f989014cc3fe31b4baaf0,"['1-0691', '1-2364', '1-6568', '1-6569', 'MLG12']"
03d945740f40f44380f1dbbe2452a7e591a182cd5df84ab03ec7a1faf86cc4a7,"['1-0691', '1-1633', '1-4766']"
03d9b8ca55f76a6dc28a053c424570abc8197f02f12bcbbe73be691f19cc0e63,"['1-7488', '1-10981', '1-10305']"
03e2479c5fb8a531899b02c29eaf74f32e7bdc33bb481fb2c9d6042cc96addbd,"['1-0691', '1-4766', '1-7302']"
03e42e61108f8419b865e2cbbace424a18f8368d679275b741f4be09799871cc,"['1-0598', '1-8228', '1-1035', 'MLG65']"
03e6e938d1ec24ccc2975ed7b11921b9ce3e551bfab37cbaaa22230c455057d7,"['MLG52', 'MLG50', 'MLG56', '1-8611']"
03ebb18464829c42741b85348ff8f84b8af04475590a1fd660da48d0e5adcc6a,"['1-7936', 'MLG11', '1-6678']"
03ed84e9517c83337a371cc7c624a37de4a0b37b510adc442da8a906b25947bc,"['1-7390', '1-9114', '1-9365']"
03eeed8fde56c9eba2a6b4c6288a19480eabf2a12e4a23877ee648e7fd271238,"['1-5568', '1-7460', '1-9100', '1-6957', '1-3056']"
03eef9153658746460785c41c8bb234a1c378ee8beb9e06671135bc72395915c,"['1-8287', '1-3047', '1-10808', '1-18507']"
03f5fdee589656b682068294cb7204b9b24ad2e2cf47466b22be5480b5f96eb2,"['MLG67', 'MLG11', 'MLG06']"
0400a1ce48b5497a06168096dc9a2e1ebf2248b6f908965fadf56962f550fed9,"['1-0708', 'MLG55', 'MLG50', '1-8618', 'MLG51']"
0400abed3649186d1bf69c5b65421882703fdfbef2364db3450c0dca0768991e,['1-8019']
040257b31aa9747e296a595e64c5ebe5ef096c8bbb7641ebd9df49421b044d0d,"['1-0541', 'MLG70', 'MLG15', '1-6568']"
040289c5553ea3b77483a60d36c20b3f2a1ea8e5b6b7fbc5ccb0457ae7c739df,"['1-0691', '1-1633', '1-4766', '1-7302']"
0402bbec8cefc6b0f76ac89f5b2f644dc1449399d3168be75a981023f242f0d0,"['1-3037', 'MLG08']"
0407963e6e3ffc5c0d71979a653e796eae2aa9f19567d19e652be38fd8330eb4,"['1-5531', '1-9285']"
040c193d7b8a40f096ef04a30846990b8047461cfdb2a8b510d6453b3c4d3c22,"['1-7081', '1-9291', '1-9365', '1-9063']"
04101b7c8d169e4e941b98b97d6ec07a0f2bde1426b6cb8974bf7c269678d052,"['1-7725', 'MLG63', '1-6591', 'MLG15']"
0414ab28c2c788271049e583a39a2311b87e399cee22a53138f67eefd6d9403c,"['1-9260', '1-6568', '1-3405', '1-3257']"
041b2b320232bf25d41c9aefd6130a036f086392279f277cb4320b093af043fb,"['1-7946', '1-8165', 'MLG08']"
041c867a9dc9507765c89320da22ebff92a087ba5fc65cf2be8faea9789dc341,"['MLG66', 'MLG08', 'MLG02']"
04203fab3ec705ae6b844e74d4e1cb67ee44adeb31846621f7087a93ccabd90b,"['1-0677', '1-8611']"
0420a17608657c47f19224b7ddb8269d0764e2f61d8b7c6b14c4f2b69326b496,"['1-0429', '1-1466', '1-9644', '1-5221']"
042862feff3426297c56e3a2c825f8f667614df12c1a3940df8dcb5053b205b6,"['1-2272', '1-7589']"
042beea9cc5cac648c4aea8ca4a3e12e7718cea4b972ed8098ec7fe0c09b7992,"['1-6249', '1-3186', '1-3037']"
042ca11e08133d9e81c16f426038c771ec8bc1c787981653875b07db3352799f,"['1-0487', '1-1514', '1-1119', '1-1035', 'MLG65']"
04315c702efba3b68b5b6266f5a49f355b01e450e4af05b88f33f5147c6a0390,"['MLG67', '1-12345']"
04315f11e735a805608f8b3e2c8ca4b9f04571c9021adf5fc49649e90d556ec7,['1-12345']
0438a361e34f5ba88969ddb34c0e2784bf84cae2d13087d8f56e5edaa8211f18,"['1-7946', '1-8718', '1-3186', 'MLG06', '1-18927']"
043b48018a09e3606f0aa5bece496f2501ee31b9c28810d8e95b299afce4de91,['1-8480']
0441b29c87e94425d0b4539c1e8fc72c31e19ca233ececc07edc345c884fb082,"['1-0708', 'MLG29', 'MLG13']"
0442e0d46ea81576ba606d01fdadc611995e89bf4b86189f013f05676db2125a,"['1-6214', '1-7547']"
0445c86f0eafd089181e045b1b549240f14edd7a485dd7eca5977a640ce12250,"['1-0708', '1-5635']"
0451607e633f2a38367829b811781ec42b5f63478be82a50701b6c7d3a02929b,"['MLG67', '1-5568', '1-8087', '1-9182']"
0458f54ac11d92570477b6d8aa71bdd39db6ef4d3a1daa3a9c38e3cf0a2c6c7e,"['1-2275', '1-1655', '1-11045', 'MLG02']"
045c6fca1f6d3ea69d94f5b5663a311051e7370cf6a8015c472c95b153ac977a,"['1-6199', '1-1035', '1-1655']"
045e757bf622e21473a80fa93b3c1f6ebc3f7cedc631b3a198e1f53875286245,"['1-0529', '1-6166', 'MLG63', 'MLG14']"
045ea2c28b93ede322e7313090296cc262811ef7e79f0a4250e247c90df737fe,"['1-9260', '1-19068', '1-3300', '1-3254']"
0465801ba9839a9e320c548f94b16a8ece774f258231bcd80bc1c4c105e7457d,"['MLG66', '1-7057', '1-2083', 'MLG11']"
04674af6719a6bd7fe0657339ddb02e11f58e16f2f5a6dcf7ef7bf6152d2e655,"['1-0447', '1-6727', 'MLG15', '1-2275']"
0468e1815e5ad4b191f620733d46fed5827d1fbf0ad8a7125cdb32fddc364358,"['1-5899', '1-8678']"
046b3bd541083e7c92ed40d0cc7436e1c1e453a822d9772f90f16e703ea2df6a,['1-9341']
046bcaddfb6f5ae5970564c834228f44acfd20cbc047a7695461d3b600e1791b,"['1-0708', 'MLG36', 'MLG12']"
046f2328cceb218b557c557b3ae38d37852bb7b456c23307f08c713df962fb58,"['1-8019', '1-3037', '1-18507']"
047430c568813e851e3ca2bab5ac768006fd66661d4c3c7852f7cf77021a7aba,"['1-7723', '1-3509']"
047449461f01a7eef0405253c6ceaedb88441e00692b0d988e4fb36c204abf52,['1-9245']
0474d6c20140b00a990da2a1325706915290f2584cf4bc31c2c3c7ac18849509,['MLG12']
0475c2f9ed7dde55e66b187da8ed344c539c2655cb8bf7a191f96b21ebdebe3c,['1-8629']
047ab34cacda41a3c73e76984d19ccf96275759bc08fd7319696ef90c93da17f,['1-1099']
047c8952be863ecbb4435d2ee22ca6f8d7de7e21250657f37a6bd8ba039af477,"['1-1530', '1-18045']"
047dac3945520335d83a628c97e9b62ac7c6a059e647a8304b29803e65a2205c,"['1-2292', 'MLG70', '1-3026', 'MLG14', 'MLG63']"
0487508efa84f32bf1a78709206586e23b641572b940911c3f1ca801522830f7,"['1-3186', 'MLG02', '1-1687']"
048e79f775b98279baa6da09c3679ce322abf111c4293efb238e46da2372fbb8,"['1-0708', 'MLG13']"
0495ecdbbac8921434f2929488a486208c41ea55bfe4e1c48f46d26e001e26f6,"['1-19755', '1-1959', '1-8371']"
049b536c90aaf84586365872e4d0f3618cd2cf7cdc2aecc917eb28dc1183be68,"['1-8061', '1-11205', '1-18469']"
049f90bbc0a5b7f586b91faa40fad901ee92d9d94ab708e17d472093b8204335,"['MLG08', '1-1712']"
04a485cfd041356b2e38f6efe89844d0800ee5e23fb5410d5e80ac5b0315e01c,['1-7575']
04a926d9fedd71c4cd56ced833b602515f714b0209c0ba2e8b746abfe84aee5e,"['1-8368', '1-9396', '1-3496', '1-19093']"
04abeb0457ddd7213cca5e11f45603f75f93ed38550cd7e19263bdb2ef0fb3a2,"['1-1964', 'MLG11', 'MLG06']"
04b0d2eb1752f74e7f87ab88497626d608275f25e6e4a961f9663c0b73f0ce1b,"['1-9100', '1-3037', '1-18507']"
04b0dddfd66d0262f691c753f3b6434286258b52ca6d6986906566a7dc4f0179,['1-7943']
04b3cc10e3ec0c57c851652b552c255cd3711990934c1b6bbe81ba1a7754db06,"['1-7453', '1-7460', '1-7467', '1-19257', '1-7301']"
04b4c247bc757e116ad2ab6a08b0193999d3d82838ebb1529bb9f5e052b7dc72,"['1-1530', '1-4011', '1-4397']"
04ba1dad4b802a969e17b47965445225751cb2d349b417792771ce6a228938bc,['1-3037']
04c1f2d75fd53bb9631c40ebe9d52752b55dc1098c8b801e12f53fbc569a9b6d,"['MLG67', 'MLG02', 'MLG15']"
04c20588ae259b4af5fef59f16c81a55734a499747104888b5d3122b4761b54d,['1-6953']
04c34de8b454d684cda67bf9b80699884fdcb6ba63b2dee8d073c70e591fa29f,"['1-3037', '1-8681']"
04c61f61152e7fe0c7f91463f50b3b44e7b8b4ca3c4f1c355f9f38fa9e97cfb7,"['1-1070', '1-5899', '1-9135']"
04c8e5775b01f2d3990c270f0e1601e4914815d87369b448d4c9e6b1dc4e3636,"['MLG63', 'MLG14']"
04ca90b59073364bf183ec9f611c3d20e20dcfead32b9f92213c10a9b948c6dc,['1-2272']
04ce71bde2da74b2197f616568060854df8df7f8b6ee143c0357a11d1c800e71,"['1-0983', 'MLG03']"
04d822f844d1ea6ed63d53add011066c2aefe85802dddebca463c01ae8c188c5,"['1-2292', 'MLG70', 'MLG63', 'MLG14']"
04d87c26b98a129009dde4c02652a806d8f4fa86629503b884f23ba311af15de,['1-11189']
04dbe14a3358867d0c1f2b2a349244b6bcbd6a3be35d45cc5141a440b6898132,"['1-0447', '1-3026', '1-6727', 'MLG15']"
04dd7d2561217cd5c3e18ecc79b3e729471c306f3fe96c1609579dc5de89da7b,"['1-3523', 'MLG12']"
04e20a8e6842ff1e68b543622f813627adaeb57451ace100ff6a4c7c3998d975,"['1-3026', 'MLG08']"
04e89d6d2f55d9a223122b9b90c0158b8068f943a3fb34ee180258ae24b4e758,"['1-4654', '1-7146', '1-8567', '1-8808']"
04ec52276cda1e261395bb5334e140f20bd46318436e1054517c96a54f1661aa,['1-7993']
04f21edac029c0dd575cd46b0edeaa394caec8ca09d7c4f8ee2a144c2ddf5c43,"['1-7107', 'MLG64']"
04f5164437a4124400e9927e7977a6bc70734c97cf28e79f1ce22cb5d0ba1db9,['1-5635']
04f8c77a8a3af213e665ef0cd12cb6b0458849b3511d6df377ad46b5da77a845,"['1-7809', '1-4397']"
050106d2804bbcb1753cd4d16f86380a134240f6553843eee3e3c0e7a6974ad1,"['1-2292', 'MLG70', 'MLG14', 'MLG63']"
050277442c23b492eb097236e0ac27d5ed6af6d0a137b9baede92edf7c14ec95,['1-2742']
05090c61fd0bd055626760c617fbfdb23bcb27a60b689f11dc1b4c70b928a0b5,"['1-1514', '1-18635']"
050ed4ed228de60d73a5ecc3899e260c0bfc8884488bf03d638d548aaed9fda3,"['1-7936', '1-3523', 'MLG12']"
050fc7e35c4ee9d3ae45d435f29fb1b141244a2a717d0d65e7000f7a2c814999,['1-8371']
05122ee970849705252a59a76c85e13879cd193de1646bde44289cdb28d46b85,"['1-2272', '1-7589']"
0519fa5ae346bf61912a8a31450b74f0780ff24c841a4e203088f50155114fa9,"['1-0754', '1-0983', '1-7425', '1-8228']"
051c93086c5c5813bfd08a856b9f82de507b0f2021b118bfae250c0aa427c9aa,"['1-6554', '1-3509', 'MLG12']"
0522e7a729ab031a9ed85cdaddf035522274b00fefd667af1adc18b6b90a779c,"['1-2275', '1-7057']"
052375d2f3ebc53c91e14e928ed5dfdd4ffbb081a5062c2ad50f9db4d20ed22d,"['1-2272', '1-5635', '1-5642']"
0523a0f4c6d418649d4053d6175971c7f95bf252221219fce944cc28a888dae7,['MLG69']
0525af4b967d7c2e4c37185676ec3c8abe95661dec28559562b60fa7f8983cbb,"['1-18816', '1-8729', '1-19109']"
05325c291906fd199c30f0515d9fe420dd63214e85ee7db1be227c722ae3252a,"['1-0983', '1-1070', '1-8718', 'MLG03']"
05325ff680721ec9db606b96673f4652fc92a2696a4370ca32d4b28e193514bb,['1-8121']
0533fcccbc59e4701dc18395ad17778cb5a6aea2f82b99200cea46c98270bd30,"['1-0691', '1-1633', '1-5635', '1-8019']"
053ae6583c6734683574b5f4b5c4e41140ae7ae8904ec14cbb5770df579b0641,['1-2272']
053c22932bc727be645a35429a702dace07c8191466a5781a44a49de4e9a001e,"['1-0598', 'MLG62']"
05402ac90950af58d05a1558842005f8cc8c022a14e11bb153387558f010aae3,"['1-0691', '1-4766', '1-9071', '1-19755']"
0547bae2266aeb14ffc56ea0e6fc236d0a0b0e6c404f848f771aee3af493cf91,"['1-9621', 'MLG26']"
0549afaa08c1be9504117a0221318d9e3e00134b7cc568054e089d4abc787691,"['1-8564', '1-9040', '1-19755']"
054b685ef6d4912cd15923225a07f8b70afc4eb2c81e587cf30895ee72b82b44,['1-8484']
054cbda4962568dfd9eae978502911306884a3d5a21fbee26f2824bc32989d87,"['1-0708', '1-1514', 'MLG12', 'MLG63']"
054e086d68e5aa89074ce3de493a3cc6aa48296b1aed1b8dd044efebf18a446c,"['1-7579', '1-7589']"
0557e8528a78476ca03f046a47b380cd163ce2f460d2f3e2968f96b9774b5614,"['1-8678', '1-7057']"
0559aa05f35c55d52b1118e58f08278d9180c5912bed3a1bf4387769733508a3,"['1-7484', 'MLG03']"
055d26033a275ac0790f922112afa742f4508743aca448a775c40bde8fb29e64,"['1-5642', '1-8368', '1-9454', '1-10981', '1-10305', '1-8611']"
055de525904dfdf9418e63cdc2ab8020cc31433012b308fd48aa468ee22203ac,['1-8300']
055df6342823f63dc7b304e6a59b432463f1825790f63f644646b31137073513,"['1-8729', '1-19109', '1-18816']"
055f8a30de57de552f7c2bc6458e3195a8510b25f86c47068fb14d147e0014ee,"['1-8681', '1-4394', '1-3056', 'MLG26']"
0564e1a0d441705bdd3d1456961d1590d1cbef1b8583bf69f0881abacad3e0db,"['1-7636', '1-6684', 'MLG71', '1-7038']"
056523ad0ba697047e20ba118f817ce32ba1202e54f90746d3037597ec81823c,"['1-0598', '1-8228', '1-8718', '1-19755']"
056a2eb38afbcd8689ede691127538f4934976ad123d3490fdac701fdc46c3a3,"['1-5531', '1-8087', '1-8228', '1-8951']"
056b414a44024ae54a6651c4a0777bb8f74b1cfc72abe8888f0db0eccc0c9319,"['1-1070', 'MLG24']"
056dfa6dd81f6d308445acc07f3e10815a5c8231f45a617985cd09d8751b1739,"['1-1099', '1-9543']"
056e7ddc30fc2d268af4b2ff65cc709b0fd6f1691e4aeead1edd7a06efbb6b64,"['1-8766', '1-8853']"
056fd7ac3bef560b3a7f42c84544daaeceea7ecfbfb07784fb689f3faf67d928,"['1-1070', '1-8681', '1-8058', '1-10800']"
05708a9f18de58373c168ff4c19d418fd6f2cf8f58e47abbf8b92af0318e867d,"['1-4766', '1-4397']"
0576f16dff14fe622971f549fdf9e0341e12a972c440846141877c4d102fe459,"['MLG02', '1-3026']"
057977650faa0c9234015df2b7cf068c00fcd8cdd6c713205d6ed8b01182c343,"['MLG37', '1-9365']"
0582f750227145a173779385ffc6d656a08516b33218e555cb5cd75faf2d0e65,"['MLG06', '1-3037']"
05855aebc7e3f9a40caacd44275f0188fa5d06857cf9dcff3a3852f5fceed1ae,"['1-0541', '1-1964', 'MLG02', 'MLG15', '1-3469']"
058c1be30461ac5ef73f1727a9c5a7230f0e85e25a0f47ace0096ad541080dcd,"['1-5635', '1-9114', '1-3693', 'MLG74']"
058fdbea24e65767aeb2ea23e04c56fc7315ef4ff5b210f190ac21d555338dd4,"['MLG67', '1-7539', '1-8371', '1-6543']"
05945bee461914a6385e1eb11ee017b47af5669979cc92d71452cce1694cf589,"['1-3026', '1-3186']"
0599b8a82cd01cf42844150cb7345619d90eca4d7f28ae7c3a8bbabd972d8b66,"['1-7306', '1-18956']"
059b4f54dd7e9a6214e31957b385af15a0a887dfe9aa7dfc1b5b1d606cf9719a,"['MLG66', 'MLG13', '1-1687', 'MLG02']"
059e4498d8a49c65c6b55434f004fcfb5b2f5c781c8ee2aee016b330f040c689,"['1-2292', 'MLG70', 'MLG14', '1-20040', 'MLG63']"
05a36f2d7fdbcc36f96dde81541f12f6712519e98d7fee92a1e9de7d913809d2,['1-4654']
05a385e250f343c4b0ceea059634344d669909a66ba23a94966a7e4b57ede592,"['MLG06', 'MLG11', '1-1687']"
05a815b6b6d2f904b6468096b435d5c68bf7b40adfd2b4840cf06a489510ecf6,"['MLG71', '1-7038', '1-6684']"
05a9a2b7e0b5b47caf89a196bbf2225fc693cc45d189f4fea8fd2856f1a609db,"['1-0677', 'MLG66', '1-6957']"
05adac6c7d71b2f26eb415dfb0f1bc897f31aea03be4f0c6bb75fd65b0822d44,"['1-8019', '1-1687', 'MLG03']"
05b47a1366742737c52502f0889bd1bcf8f934c41e580618c628cc39968e06b9,"['1-4011', '1-8949', '1-7522']"
05bafe09a30d9cf6d146523b5fcf8b23a62c778000e98fb6a9101348bbde6a33,"['1-18956', '1-8300']"
05bbda44e89bdbb7d59dcb0b4e63600430bc0067bcc492ec7128fcd33d4f1417,"['1-5531', '1-1712', '1-7733', '1-7522']"
05bca72206bddb5f62000894047957b0c82da7125ce82e0ba47c0c4ea1e4c5c1,"['MLG73', '1-8480']"
05c128096c06968b3e38a2909ce8cd46767c3586ee922fb5511c0f707d59b571,"['1-7753', '1-6637']"
05c28d36b4c93f82766eeaa0a18d4f0eb34b7123e984b4b620f58202e852ef65,['MLG68']
05c52310228aa1c5bf3d1a698e104bcc55be3e824923670f91c722783e7ae983,"['MLG67', 'MLG43', '1-3364']"
05ca4f93197f0393f5fbe7c4c3a657ff82e9dff5795e50006d03b524c80903e8,"['1-8121', '1-9285', '1-2028']"
05cbda98390b203592ca6af64229ad6700cc7e51703f9c8cffbe822d15e644f7,"['1-6727', 'MLG15', 'MLG63']"
05d002d46a4f14b248969d2f735968902d838130e79fe899cff399af4a2a4851,['1-8165']
05d70ad9f701719d98beb9230751a3a0e007eca6b35abe37ea66a578553e42d7,['1-4766']
05da1c06c23b741c64ff693661923f642fb16c0dc270fcb18bfcb7651e6b3f34,"['MLG68', '1-5687']"
05dba6133ffd443c16a4ea58d9e6463aa7e5a03cdb2195eebd7f453399aea733,"['1-8019', '1-2275', 'MLG06']"
05e0434ec280e9f979e3997863fa2c84bba0137b92e05a5ba880ba8f000c36e3,"['1-1687', 'MLG03', '1-3186', 'MLG08']"
05e27c94d83de549b5835c653c7cdea2ca153c17dde3640d0fcc16e978cf0813,"['1-0691', '1-1633']"
05e35f062a8c0f45dc832d6c18e7d3899821cde3c3bff89628f3baf494488549,"['MLG67', '1-8284', '1-3047', '1-2275']"
05e8fc03c10f2fa73b267d2c3ac195360556402f7a5b0b60c8eecf847e8f0eda,"['1-8611', '1-18956']"
05ea8a4fc95a7678b6b61db495d80524dbd29a980b142d4b01e60655596d091a,"['1-4011', 'MLG33']"
05ea8cba1535a6c76b7519350ca6b028691e96addc3474907113df5aed039741,"['MLG26', 'MLG08']"
05ed4d1a18e059ac689f2fbc2c35c618ae17b3649ca970dc673f57b77094ae37,"['MLG26', 'MLG15', '1-3469']"
05ef2575138894e5c73afec3a1250d91f3e74d317e935e7d43e8338c8e08352e,['1-5642']
