triplets,co
"('1-8074', '1-2382', 'MLG69')",1
"('MLG14', 'MLG64', '1-3534')",1
"('MLG69', '1-8074', '1-2382')",1
"('MLG50', '1-18234', '1-9227')",1
"('MLG50', '1-9610', 'MLG72')",1
"('MLG69', '1-2382', '1-8074')",1
"('1-3534', 'MLG64', 'MLG14')",1
"('1-7441', '1-7682', '1-3523')",1
"('MLG50', '1-9610', '1-18234')",1
"('MLG50', '1-9610', '1-9227')",1
"('MLG14', '1-3534', 'MLG64')",1
"('MLG50', '1-9227', 'MLG72')",1
"('MLG50', '1-9227', '1-18234')",1
"('1-1390', '1-5355', '1-8067')",1
"('1-7441', '1-3139', '1-3523')",1
"('1-0003', '1-9578', 'MLG33')",1
"('1-1957', '1-2282', 'MLG29')",1
"('1-2714', 'MLG58', '1-18423')",1
"('1-18423', '1-2714', 'MLG58')",1
"('1-18423', 'MLG58', '1-2714')",1
"('MLG58', '1-2714', '1-18423')",1
"('MLG58', '1-18423', '1-2714')",1
"('1-6098', 'MLG15', '1-3516')",1
"('1-6098', '1-3516', 'MLG15')",1
"('1-6098', '1-3516', 'MLG12')",1
"('1-6098', '1-3516', 'MLG10')",1
"('1-6098', 'MLG12', '1-3516')",1
"('1-6098', 'MLG10', '1-3516')",1
"('MLG15', '1-6098', '1-3516')",1
"('MLG15', '1-3516', '1-6098')",1
"('1-3516', '1-6098', 'MLG15')",1
"('1-3516', '1-6098', 'MLG12')",1
"('1-3516', '1-6098', 'MLG10')",1
"('1-9227', '1-18234', '1-9610')",1
"('1-3516', 'MLG15', '1-6098')",1
"('1-9227', 'MLG50', 'MLG72')",1
"('1-9227', 'MLG50', '1-18234')",1
"('1-3516', 'MLG12', '1-6098')",1
"('MLG64', 'MLG14', '1-3534')",1
"('1-3516', 'MLG10', '1-6098')",1
"('MLG12', '1-6098', '1-3516')",1
"('MLG12', '1-3516', '1-6098')",1
"('1-2714', '1-18423', 'MLG58')",1
"('MLG56', 'MLG29', '1-1191')",1
"('1-9227', '1-18234', 'MLG50')",1
"('1-9227', 'MLG72', 'MLG50')",1
"('1-1957', 'MLG29', '1-2282')",1
"('1-9610', '1-9227', 'MLG72')",1
"('1-2282', '1-1957', 'MLG29')",1
"('1-7441', '1-3523', '1-7682')",1
"('1-9610', '1-9227', '1-18234')",1
"('1-2282', 'MLG29', '1-1957')",1
"('MLG29', '1-1957', '1-2282')",1
"('1-9610', '1-9227', 'MLG50')",1
"('1-19915', '1-6098', '1-1224')",1
"('1-9227', 'MLG72', '1-18234')",1
"('1-19915', '1-6098', '1-1833')",1
"('1-9227', 'MLG72', '1-9610')",1
"('MLG56', '1-1191', 'MLG29')",1
"('1-19915', '1-6098', '1-5803')",1
"('MLG29', '1-2282', '1-1957')",1
"('1-19915', '1-5803', '1-1224')",1
"('1-9227', '1-18234', 'MLG72')",1
"('1-19915', '1-5803', '1-1833')",1
"('1-8267', '1-3523', '1-1350')",1
"('1-19915', '1-5803', '1-6098')",1
"('1-1191', 'MLG29', 'MLG56')",1
"('1-1191', 'MLG56', 'MLG29')",1
"('MLG29', '1-1191', 'MLG56')",1
"('MLG29', 'MLG56', '1-1191')",1
"('1-0053', 'MLG38', '1-10038')",1
"('1-1350', '1-0053', '1-10038')",1
"('MLG50', 'MLG72', '1-9227')",1
"('1-1350', '1-0053', 'MLG38')",1
"('1-1833', '1-5803', '1-19915')",1
"('1-3141', '1-8267', '1-9831')",1
"('1-6561', '1-9156', '1-8551')",1
"('1-3141', '1-9831', '1-8267')",1
"('1-1317', '1-6098', '1-6974')",1
"('1-1317', '1-6098', '1-7122')",1
"('MLG72', '1-18234', 'MLG50')",1
"('MLG72', '1-18234', '1-9610')",1
"('1-9831', '1-8267', '1-3141')",1
"('MLG72', '1-18234', '1-9227')",1
"('MLG72', 'MLG50', '1-18234')",1
"('1-9831', '1-3141', '1-8267')",1
"('MLG72', 'MLG50', '1-9610')",1
"('1-8267', '1-3447', '1-2294')",1
"('1-8267', '1-2294', '1-3447')",1
"('1-8551', '1-6561', '1-9156')",1
"('1-1258', '1-9227', '1-17907')",1
"('1-3447', '1-8267', '1-2294')",1
"('1-8551', '1-9156', '1-6561')",1
"('1-3447', '1-2294', '1-8267')",1
"('1-9156', '1-6561', '1-8551')",1
"('1-9156', '1-8551', '1-6561')",1
"('1-2294', '1-8267', '1-3447')",1
"('1-2294', '1-3447', '1-8267')",1
"('MLG38', '1-10038', '1-1350')",1
"('1-1833', '1-5803', '1-6098')",1
"('1-1317', '1-6296', '1-7122')",1
"('1-7441', '1-7682', '1-3139')",1
"('1-1224', '1-6098', '1-5803')",1
"('1-6974', '1-6878', '1-8341')",1
"('1-9674', '1-9963', '1-4855')",1
"('1-9394', '1-1015', 'MLG63')",1
"('1-9674', '1-4855', '1-9963')",1
"('1-7682', '1-7441', '1-3523')",1
"('1-9963', '1-9674', '1-4855')",1
"('1-9963', '1-4855', '1-9674')",1
"('1-4855', '1-9674', '1-9963')",1
"('1-4855', '1-9963', '1-9674')",1
"('1-1224', '1-1833', '1-19915')",1
"('1-7682', '1-3139', '1-7441')",1
"('1-1224', '1-6098', '1-19915')",1
"('1-6561', '1-8551', '1-9156')",1
"('1-1224', '1-5803', '1-6098')",1
"('1-1224', '1-5803', '1-19915')",1
"('1-7682', '1-3139', '1-3523')",1
"('1-1224', '1-19915', '1-1833')",1
"('1-7682', '1-3523', '1-7441')",1
"('1-1224', '1-19915', '1-6098')",1
"('1-7682', '1-3523', '1-3139')",1
"('1-1224', '1-19915', '1-5803')",1
"('1-1833', '1-1224', '1-19915')",1
"('1-1833', '1-6098', '1-5803')",1
"('1-1833', '1-6098', '1-19915')",1
"('MLG38', '1-10038', '1-0053')",1
"('MLG38', '1-1350', '1-10038')",1
"('MLG38', '1-1350', '1-0053')",1
"('1-1350', 'MLG38', '1-10038')",1
"('1-18234', '1-9227', 'MLG50')",1
"('1-18234', '1-9227', '1-9610')",1
"('1-10038', '1-1350', '1-0053')",1
"('1-6098', '1-1833', '1-19915')",1
"('1-6098', '1-5803', '1-1224')",1
"('1-10038', '1-0053', 'MLG38')",1
"('1-6098', '1-5803', '1-1833')",1
"('1-6098', '1-5803', '1-19915')",1
"('1-10038', '1-0053', '1-1350')",1
"('1-6098', '1-19915', '1-1224')",1
"('1-6098', '1-19915', '1-1833')",1
"('1-1350', 'MLG38', '1-0053')",1
"('1-6098', '1-1833', '1-5803')",1
"('1-1350', '1-10038', 'MLG38')",1
"('MLG50', 'MLG72', '1-18234')",1
"('1-6098', '1-19915', '1-5803')",1
"('1-5803', '1-1224', '1-6098')",1
"('MLG50', 'MLG72', '1-9610')",1
"('1-5803', '1-1224', '1-19915')",1
"('1-5803', '1-1833', '1-6098')",1
"('1-1350', '1-10038', '1-0053')",1
"('1-5803', '1-1833', '1-19915')",1
"('1-5355', '1-1390', '1-8067')",1
"('1-5803', '1-6098', '1-1224')",1
"('1-18234', '1-9227', 'MLG72')",1
"('1-6098', '1-1224', '1-19915')",1
"('MLG38', '1-0053', '1-10038')",1
"('MLG72', '1-9227', 'MLG50')",1
"('1-5355', '1-8067', '1-1390')",1
"('MLG72', 'MLG50', '1-9227')",1
"('MLG38', '1-0053', '1-1350')",1
"('1-1833', '1-19915', '1-1224')",1
"('MLG72', '1-9610', '1-18234')",1
"('1-1833', '1-19915', '1-6098')",1
"('MLG72', '1-9610', 'MLG50')",1
"('MLG72', '1-9610', '1-9227')",1
"('MLG72', '1-9227', '1-18234')",1
"('1-1833', '1-19915', '1-5803')",1
"('1-10038', 'MLG38', '1-1350')",1
"('MLG72', '1-9227', '1-9610')",1
"('1-18234', '1-9610', '1-9227')",1
"('1-18234', 'MLG72', 'MLG50')",1
"('1-18234', 'MLG72', '1-9610')",1
"('1-18234', 'MLG72', '1-9227')",1
"('1-18234', 'MLG50', 'MLG72')",1
"('1-10038', 'MLG38', '1-0053')",1
"('1-18234', 'MLG50', '1-9610')",1
"('1-18234', 'MLG50', '1-9227')",1
"('1-18234', '1-9610', 'MLG72')",1
"('1-18234', '1-9610', 'MLG50')",1
"('1-10038', '1-1350', 'MLG38')",1
"('1-6098', '1-1224', '1-5803')",1
"('1-9227', 'MLG50', '1-9610')",1
"('1-1390', '1-8067', '1-8188')",1
"('1-9227', '1-9610', 'MLG72')",1
"('1-6240', '1-10468', '1-1390')",1
"('1-18558', '1-6098', '1-8427')",1
"('1-18558', '1-6098', '1-7863')",1
"('1-18558', '1-6098', '1-5775')",1
"('MLG02', '1-1005', '1-18558')",1
"('1-18558', '1-5775', '1-6098')",1
"('MLG75', '1-18558', '1-8427')",1
"('1-6006', '1-9768', '1-6296')",1
"('MLG75', '1-18558', '1-6098')",1
"('MLG75', '1-8427', '1-18558')",1
"('MLG02', '1-18558', '1-8590')",1
"('MLG75', '1-8427', '1-6098')",1
"('MLG75', '1-8427', '1-5775')",1
"('MLG75', '1-6098', '1-18558')",1
"('MLG75', '1-6098', '1-8427')",1
"('MLG75', '1-6098', '1-5775')",1
"('MLG75', '1-5775', '1-8427')",1
"('MLG75', '1-5775', '1-6098')",1
"('1-8427', '1-18558', 'MLG75')",1
"('1-8427', '1-18558', '1-6098')",1
"('1-8427', 'MLG75', '1-18558')",1
"('1-8427', 'MLG75', '1-6098')",1
"('1-8427', 'MLG75', '1-5775')",1
"('1-8427', '1-6098', '1-18558')",1
"('1-8427', '1-6098', 'MLG75')",1
"('MLG02', '1-18558', '1-1005')",1
"('1-18558', '1-6098', 'MLG75')",1
"('1-18558', '1-7863', '1-6098')",1
"('1-18558', '1-8427', '1-6098')",1
"('1-0205', '1-9286', '1-7744')",1
"('1-8285', 'MLG68', '1-9156')",1
"('1-20167', '1-5043', '1-9417')",1
"('1-6240', '1-10468', '1-3141')",1
"('1-8285', '1-1580', 'MLG68')",1
"('MLG02', '1-8590', '1-1005')",1
"('MLG02', '1-8590', '1-18558')",1
"('1-20167', '1-5043', '1-18371')",1
"('MLG02', '1-1005', '1-8590')",1
"('1-1005', '1-3534', 'MLG02')",1
"('1-0205', '1-7744', '1-9286')",1
"('1-0205', '1-7744', '1-1850')",1
"('1-0205', '1-9286', '1-1850')",1
"('1-18558', '1-8427', 'MLG75')",1
"('1-0205', '1-1850', '1-7744')",1
"('MLG63', '1-9394', '1-1015')",1
"('MLG63', '1-1015', '1-9394')",1
"('1-5626', '1-9831', '1-6240')",1
"('1-8285', '1-1580', '1-9156')",1
"('1-5626', '1-6240', '1-9831')",1
"('1-9831', '1-5626', '1-6240')",1
"('1-1350', '1-8267', '1-3523')",1
"('1-1350', '1-3523', '1-8267')",1
"('1-18558', 'MLG75', '1-8427')",1
"('1-18558', 'MLG75', '1-6098')",1
"('1-8427', '1-5775', 'MLG75')",1
"('1-8590', 'MLG02', '1-1005')",1
"('1-7863', '1-18558', '1-6098')",1
"('1-6181', '1-10539', '1-6611')",1
"('1-10785', '1-3265', '1-8341')",1
"('1-3265', '1-8341', '1-10785')",1
"('1-3265', '1-10785', '1-8341')",1
"('1-6098', '1-18558', '1-8427')",1
"('1-6240', '1-9831', '1-5626')",1
"('1-6006', '1-9768', '1-6693')",1
"('1-6181', 'MLG07', '1-2335')",1
"('1-6181', '1-2335', 'MLG07')",1
"('MLG07', '1-6181', '1-2335')",1
"('MLG07', '1-2335', '1-6181')",1
"('1-2335', '1-6181', 'MLG07')",1
"('1-1005', '1-3523', 'MLG02')",1
"('1-18558', 'MLG15', '1-9645')",1
"('1-1005', 'MLG02', '1-3534')",1
"('1-6181', '1-6611', '1-10539')",1
"('1-1005', 'MLG02', '1-3523')",1
"('MLG68', '1-9156', '1-8285')",1
"('1-10539', '1-6181', '1-6611')",1
"('1-1580', '1-8285', 'MLG68')",1
"('1-10539', '1-6611', '1-6181')",1
"('1-1580', '1-8285', '1-9156')",1
"('1-6611', '1-6181', '1-10539')",1
"('1-1580', 'MLG68', '1-8285')",1
"('1-2335', 'MLG07', '1-6181')",1
"('1-10785', '1-8341', '1-3265')",1
"('1-8341', '1-3265', '1-10785')",1
"('1-8590', 'MLG02', '1-18558')",1
"('1-1005', '1-18558', 'MLG02')",1
"('1-8590', '1-1005', 'MLG02')",1
"('1-7863', '1-6098', '1-18558')",1
"('1-8590', '1-1005', '1-18558')",1
"('1-8590', '1-18558', 'MLG02')",1
"('1-6098', '1-18558', 'MLG75')",1
"('1-8590', '1-18558', '1-1005')",1
"('1-8285', '1-9156', 'MLG68')",1
"('1-1005', 'MLG02', '1-8590')",1
"('1-1005', 'MLG02', '1-18558')",1
"('1-1005', '1-8590', 'MLG02')",1
"('1-1005', '1-8590', '1-18558')",1
"('1-1005', '1-18558', '1-8590')",1
"('1-8341', '1-10785', '1-3265')",1
"('1-8285', '1-9156', '1-1580')",1
"('1-9831', '1-6240', '1-5626')",1
"('MLG68', '1-8285', '1-1580')",1
"('1-18558', 'MLG02', '1-8590')",1
"('1-18558', 'MLG02', '1-1005')",1
"('1-18558', '1-8590', 'MLG02')",1
"('1-18558', '1-8590', '1-1005')",1
"('MLG68', '1-8285', '1-9156')",1
"('1-18558', '1-1005', 'MLG02')",1
"('1-18558', '1-1005', '1-8590')",1
"('1-6240', '1-5626', '1-9831')",1
"('1-1015', 'MLG63', '1-9394')",1
"('1-20167', '1-18371', '1-5043')",1
"('1-9227', '1-9610', '1-18234')",1
"('1-6240', '1-10468', '1-9227')",1
"('1-3523', '1-7682', '1-3139')",1
"('1-3523', '1-8267', '1-1350')",1
"('1-3523', '1-7441', '1-7682')",1
"('1-1390', '1-9227', '1-3141')",1
"('1-1390', '1-9227', '1-10468')",1
"('1-3523', '1-1350', '1-8267')",1
"('1-1390', '1-9227', '1-6240')",1
"('1-3523', '1-7441', '1-3139')",1
"('1-1390', '1-3141', '1-9227')",1
"('1-3523', '1-3139', '1-7682')",1
"('1-1390', '1-3141', '1-10468')",1
"('1-1390', '1-3141', '1-6240')",1
"('1-1390', '1-10468', '1-9227')",1
"('1-3523', '1-3139', '1-7441')",1
"('1-1390', '1-10468', '1-3141')",1
"('1-6006', '1-7866', '1-9768')",1
"('1-1390', '1-10468', '1-6240')",1
"('1-9417', '1-18371', '1-20167')",1
"('1-6006', '1-7866', '1-6296')",1
"('1-1390', '1-6240', '1-9227')",1
"('1-9417', '1-5043', '1-18371')",1
"('1-1390', '1-6240', '1-3141')",1
"('1-1390', '1-6240', '1-10468')",1
"('1-3141', '1-9227', '1-1390')",1
"('1-3141', '1-9227', '1-6240')",1
"('1-3523', '1-7682', '1-7441')",1
"('1-9394', 'MLG63', '1-1015')",1
"('MLG06', '1-7070', 'MLG38')",1
"('1-9227', '1-1390', '1-10468')",1
"('1-5981', '1-5043', '1-7004')",1
"('1-7441', '1-3523', '1-3139')",1
"('1-9227', '1-9610', 'MLG50')",1
"('1-3139', '1-7682', '1-7441')",1
"('1-3139', '1-7682', '1-3523')",1
"('1-3139', '1-7441', '1-7682')",1
"('MLG10', '1-6098', '1-3516')",1
"('MLG10', '1-3516', '1-6098')",1
"('1-3139', '1-7441', '1-3523')",1
"('1-9227', '1-1390', '1-3141')",1
"('1-3139', '1-3523', '1-7682')",1
"('1-3139', '1-3523', '1-7441')",1
"('1-8267', '1-1350', '1-3523')",1
"('1-9227', '1-1390', '1-6240')",1
"('1-9227', '1-3141', '1-1390')",1
"('1-9227', '1-3141', '1-6240')",1
"('1-9227', '1-10468', '1-1390')",1
"('1-9227', '1-10468', '1-6240')",1
"('1-9227', '1-6240', '1-1390')",1
"('1-9227', '1-6240', '1-3141')",1
"('1-1390', '1-8188', '1-8067')",1
"('1-9227', '1-6240', '1-10468')",1
"('1-9417', '1-18371', '1-5043')",1
"('MLG06', 'MLG38', '1-7070')",1
"('1-3141', '1-1390', '1-9227')",1
"('1-6006', '1-7866', '1-6693')",1
"('1-3141', '1-1390', '1-10468')",1
"('1-6240', '1-9227', '1-3141')",1
"('1-3523', 'MLG02', '1-3534')",1
"('1-3523', 'MLG02', '1-1005')",1
"('1-5043', '1-18371', '1-20167')",1
"('1-10468', '1-3141', '1-1390')",1
"('1-5043', '1-20167', '1-9417')",1
"('1-5043', '1-20167', '1-18371')",1
"('1-10468', '1-3141', '1-6240')",1
"('1-10468', '1-6240', '1-9227')",1
"('1-10468', '1-6240', '1-1390')",1
"('1-10468', '1-6240', '1-3141')",1
"('1-6240', '1-9227', '1-1390')",1
"('1-6240', '1-9227', '1-10468')",1
"('1-5043', '1-18371', '1-9417')",1
"('1-1015', '1-9394', 'MLG63')",1
"('1-6240', '1-1390', '1-9227')",1
"('1-6240', '1-1390', '1-3141')",1
"('1-6240', '1-1390', '1-10468')",1
"('1-6240', '1-3141', '1-9227')",1
"('1-20167', '1-9417', '1-18371')",1
"('1-6240', '1-3141', '1-1390')",1
"('1-20167', '1-9417', '1-5043')",1
"('1-8285', 'MLG68', '1-1580')",1
"('1-6240', '1-3141', '1-10468')",1
"('1-20167', '1-18371', '1-9417')",1
"('1-3523', '1-1005', 'MLG02')",1
"('1-5043', '1-9417', '1-20167')",1
"('1-3141', '1-1390', '1-6240')",1
"('1-10468', '1-1390', '1-9227')",1
"('1-3141', '1-10468', '1-1390')",1
"('1-3141', '1-10468', '1-6240')",1
"('1-6006', '1-9768', '1-7866')",1
"('1-3141', '1-6240', '1-9227')",1
"('1-9417', '1-5043', '1-20167')",1
"('1-3141', '1-6240', '1-1390')",1
"('1-3141', '1-6240', '1-10468')",1
"('1-10468', '1-9227', '1-1390')",1
"('1-9417', '1-20167', '1-18371')",1
"('1-10468', '1-9227', '1-6240')",1
"('1-9417', '1-20167', '1-5043')",1
"('1-18371', '1-9417', '1-5043')",1
"('1-5043', '1-9417', '1-18371')",1
"('1-18371', '1-9417', '1-20167')",1
"('1-18371', '1-5043', '1-9417')",1
"('1-18371', '1-5043', '1-20167')",1
"('1-18371', '1-20167', '1-9417')",1
"('1-10468', '1-1390', '1-3141')",1
"('1-10468', '1-1390', '1-6240')",1
"('MLG38', 'MLG06', '1-7070')",1
"('MLG38', '1-7070', 'MLG06')",1
"('1-7070', 'MLG06', 'MLG38')",1
"('1-18371', '1-20167', '1-5043')",1
"('1-7070', 'MLG38', 'MLG06')",1
"('1-6693', '1-6006', '1-7866')",1
"('72-12387', '1-8067', '1-9227')",1
"('MLG38', 'MLG50', '1-1350')",1
"('1-8084', '1-4531', '1-2423')",1
"('1-1350', '1-8267', '1-18558')",1
"('1-6098', '1-1350', '1-9674')",1
"('1-4531', '1-0278', '1-2423')",1
"('1-6098', '1-9674', '1-1350')",1
"('1-0129', 'MLG54', 'MLG57')",1
"('1-7614', '1-7530', '1-6693')",1
"('1-0129', 'MLG57', 'MLG56')",1
"('1-6098', '1-9674', '1-8267')",1
"('1-1390', '1-11350', '1-8100')",1
"('1-7614', '1-6296', '1-7530')",1
"('1-3523', '1-1350', '1-9227')",1
"('1-1390', '1-11350', '1-5425')",1
"('1-11350', '1-8100', '1-5425')",1
"('1-6098', '1-18558', '1-8267')",1
"('1-6098', '1-8267', '1-9674')",1
"('1-6098', '1-8267', '1-18558')",1
"('1-3523', '1-1350', '1-6098')",1
"('1-9674', '1-1350', '1-6098')",1
"('1-0129', 'MLG57', 'MLG54')",1
"('1-7614', '1-6693', '1-7530')",1
"('1-11350', '1-8100', '1-1390')",1
"('1-9227', '1-18028', '1-6098')",1
"('1-11350', '1-5425', '1-8100')",1
"('1-9674', '1-1350', '1-18558')",1
"('1-9227', '1-18028', '1-1350')",1
"('1-1350', '1-8267', '1-9674')",1
"('1-4531', '1-0278', '1-8084')",1
"('1-1350', '1-18558', '1-8267')",1
"('1-1350', '1-9674', '1-8267')",1
"('1-3596', '1-9831', 'MLG49')",1
"('1-3596', '1-9831', '1-7807')",1
"('1-8659', '1-2545', '1-6240')",1
"('1-8659', '1-6240', '1-2545')",1
"('1-6240', '1-2545', '1-8659')",1
"('1-6240', '1-8659', '1-2545')",1
"('1-1350', '1-6098', '1-9674')",1
"('1-3596', '1-7807', '1-9831')",1
"('MLG49', '1-3596', '1-9831')",1
"('1-1350', '1-9674', '1-6098')",1
"('1-1350', '1-9674', '1-18558')",1
"('MLG49', '1-9831', '1-3596')",1
"('1-4531', '1-2423', '1-0278')",1
"('MLG49', '1-9831', '1-7807')",1
"('1-3523', '1-9227', '1-6098')",1
"('1-3523', '1-9227', '1-1350')",1
"('1-3523', '1-6098', '1-18028')",1
"('1-6181', '1-19915', 'MLG14')",1
"('1-3523', '1-6098', '1-9227')",1
"('1-3523', '1-6098', '1-1350')",1
"('1-3523', '1-1350', '1-10468')",1
"('1-0129', 'MLG54', 'MLG56')",1
"('1-1350', '1-18558', '1-9674')",1
"('1-3523', '1-1350', '1-18028')",1
"('1-9674', '1-1350', '1-8267')",1
"('1-9674', '1-6098', '1-1350')",1
"('1-10038', '1-1350', '1-9156')",1
"('1-9674', '1-6098', '1-8267')",1
"('1-8267', '1-1350', '1-18558')",1
"('1-8267', '1-6098', '1-9674')",1
"('1-6914', '1-7530', '1-6693')",1
"('1-6914', '1-6296', '1-7530')",1
"('1-6098', '1-3523', '1-1350')",1
"('1-8267', '1-6098', '1-18558')",1
"('1-8267', '1-9674', '1-1350')",1
"('1-8267', '1-9674', '1-6098')",1
"('1-8267', '1-18558', '1-1350')",1
"('1-8267', '1-18558', '1-6098')",1
"('1-6914', '1-6693', '1-7530')",1
"('1-9646', '1-6296', 'MLG50')",1
"('1-6098', '1-9227', '1-18028')",1
"('1-11350', '1-5425', '1-1390')",1
"('1-11350', '1-1390', '1-8100')",1
"('1-11350', '1-1390', '1-5425')",1
"('1-9646', 'MLG50', '1-6296')",1
"('MLG49', '1-7807', '1-9831')",1
"('1-1350', '1-9156', '1-10038')",1
"('1-6296', '1-9646', 'MLG50')",1
"('1-6693', '1-7530', '1-6296')",1
"('1-1350', '1-10038', '1-9156')",1
"('1-6296', 'MLG50', '1-9646')",1
"('MLG50', '1-9646', '1-6296')",1
"('1-9156', '1-1350', '1-10038')",1
"('1-8267', '1-1350', '1-9674')",1
"('1-6098', '1-3523', '1-9227')",1
"('1-18558', '1-8267', '1-6098')",1
"('1-9227', '1-1350', '1-3523')",1
"('1-9674', '1-18558', '1-1350')",1
"('1-9227', '1-3523', '1-6098')",1
"('1-9674', '1-8267', '1-1350')",1
"('1-9227', '1-3523', '1-1350')",1
"('1-9227', '1-6098', '1-18028')",1
"('1-3068', '1-3104', '1-5036')",1
"('1-3068', '1-5036', '1-3104')",1
"('1-9227', '1-6098', '1-3523')",1
"('1-9674', '1-8267', '1-6098')",1
"('1-9227', '1-6098', '1-1350')",1
"('1-9227', '1-1350', '1-18028')",1
"('1-9227', '1-1350', '1-6098')",1
"('1-6914', '1-7530', '1-6296')",1
"('1-18558', '1-1350', '1-9674')",1
"('1-18558', '1-1350', '1-8267')",1
"('1-6098', '1-10468', '1-18028')",1
"('1-6098', '1-18028', '1-10468')",1
"('1-6098', '1-18028', '1-3523')",1
"('1-18558', '1-6098', '1-8267')",1
"('1-6098', '1-18028', '1-9227')",1
"('1-18558', '1-9674', '1-1350')",1
"('1-6098', '1-18028', '1-1350')",1
"('1-18558', '1-8267', '1-1350')",1
"('1-6098', '1-3523', '1-18028')",1
"('1-0129', 'MLG56', 'MLG57')",1
"('1-0129', 'MLG56', 'MLG54')",1
"('MLG57', '1-0129', 'MLG54')",1
"('MLG57', '1-0129', 'MLG56')",1
"('MLG54', 'MLG56', '1-0129')",1
"('MLG54', 'MLG02', 'MLG13')",1
"('MLG54', '1-0129', 'MLG13')",1
"('1-18028', '1-1350', '1-9227')",1
"('MLG13', 'MLG54', 'MLG02')",1
"('MLG54', 'MLG57', 'MLG56')",1
"('1-18028', '1-1350', '1-6098')",1
"('MLG54', 'MLG57', '1-0129')",1
"('MLG54', '1-0129', 'MLG56')",1
"('MLG13', 'MLG54', '1-0129')",1
"('1-3523', '1-10468', '1-1350')",1
"('MLG54', '1-0129', 'MLG57')",1
"('MLG57', 'MLG56', 'MLG54')",1
"('MLG57', 'MLG56', '1-0129')",1
"('1-3523', '1-18028', '1-6098')",1
"('1-3447', '1-3535', 'MLG52')",1
"('MLG13', 'MLG02', 'MLG54')",1
"('MLG13', 'MLG02', '1-0129')",1
"('1-3447', 'MLG52', '1-3535')",1
"('1-3523', '1-18028', '1-1350')",1
"('MLG13', '1-0129', 'MLG54')",1
"('MLG13', '1-0129', 'MLG02')",1
"('MLG02', 'MLG54', 'MLG13')",1
"('1-3535', '1-3447', 'MLG52')",1
"('1-6296', '1-6693', '1-7530')",1
"('MLG54', 'MLG56', 'MLG57')",1
"('MLG54', 'MLG13', '1-0129')",1
"('MLG54', 'MLG13', 'MLG02')",1
"('1-9417', '1-9416', 'MLG52')",1
"('1-18028', '1-9227', '1-1350')",1
"('1-18028', '1-6098', '1-10468')",1
"('1-9925', '1-8418', '1-7752')",1
"('1-6296', '1-7530', '1-6914')",1
"('1-9416', '1-9417', '1-1258')",1
"('1-18028', '1-6098', '1-3523')",1
"('1-9416', '1-1258', '1-9417')",1
"('1-6296', '1-7530', '1-6693')",1
"('1-9417', 'MLG52', '1-9416')",1
"('1-9417', 'MLG52', '1-1258')",1
"('1-6296', '1-7614', '1-7530')",1
"('1-18028', '1-6098', '1-9227')",1
"('1-18028', '1-1350', '1-3523')",1
"('1-9417', '1-9416', '1-1258')",1
"('1-6296', '1-6914', '1-7530')",1
"('1-9417', '1-1258', 'MLG52')",1
"('1-18028', '1-6098', '1-1350')",1
"('1-9417', '1-1258', '1-9416')",1
"('1-1258', 'MLG52', '1-9417')",1
"('1-1258', '1-9416', '1-9417')",1
"('1-1258', '1-9417', 'MLG52')",1
"('1-18028', '1-1350', '1-10468')",1
"('1-1390', '1-8100', '1-5425')",1
"('1-1258', '1-9417', '1-9416')",1
"('MLG02', 'MLG13', 'MLG54')",1
"('1-7614', '1-7530', '1-6296')",1
"('MLG02', 'MLG13', '1-0129')",1
"('1-3141', '1-9516', '1-9870')",1
"('MLG52', '1-1258', 'MLG29')",1
"('MLG52', 'MLG29', '1-1258')",1
"('1-4649', '1-6098', 'MLG17')",1
"('1-4649', 'MLG17', '1-6098')",1
"('1-6098', '1-4649', 'MLG17')",1
"('1-8067', 'MLG50', '72-12171')",1
"('1-6098', 'MLG17', '1-4649')",1
"('MLG17', '1-4649', '1-6098')",1
"('MLG17', '1-6098', '1-4649')",1
"('1-4531', '1-8084', '1-2423')",1
"('1-2545', '1-8659', '1-6240')",1
"('1-2545', '1-6240', '1-8659')",1
"('MLG29', 'MLG52', '1-1258')",1
"('1-4531', '1-8084', '1-0278')",1
"('1-9870', '1-3141', '1-9516')",1
"('1-4531', '1-2423', '1-8084')",1
"('1-1390', '1-5425', '1-8100')",1
"('1-1390', '1-5425', '1-11350')",1
"('1-9870', '1-9516', '1-3141')",1
"('1-9516', '1-3141', '1-9870')",1
"('1-9516', '1-9870', '1-3141')",1
"('1-3596', 'MLG49', '1-9831')",1
"('MLG57', 'MLG54', 'MLG56')",1
"('MLG57', 'MLG54', '1-0129')",1
"('1-8067', '72-12171', 'MLG50')",1
"('MLG29', '1-1258', 'MLG52')",1
"('MLG02', '1-0129', 'MLG13')",1
"('1-0129', 'MLG02', 'MLG13')",1
"('1-3535', 'MLG52', '1-3447')",1
"('MLG50', '72-12171', '1-8067')",1
"('MLG52', '1-3447', '1-3535')",1
"('1-0129', 'MLG54', 'MLG13')",1
"('1-0129', 'MLG13', 'MLG54')",1
"('MLG50', '1-8067', '72-12171')",1
"('1-0129', 'MLG13', 'MLG02')",1
"('MLG52', '1-3535', '1-3447')",1
"('1-0129', '1-1957', 'MLG13')",1
"('1-0129', 'MLG13', '1-1957')",1
"('1-1957', '1-0129', 'MLG13')",1
"('1-1957', 'MLG13', '1-0129')",1
"('1-1258', 'MLG52', 'MLG29')",1
