i,j,k,count
6,19,10,9
6,11,10,13
10,6,19,9
10,6,11,13
10,19,6,9
10,19,11,4
10,11,6,13
10,11,19,4
19,6,10,9
19,10,6,9
19,10,11,4
19,11,10,4
11,6,10,13
11,10,6,13
11,10,19,4
11,19,10,4
5,22,19,16
5,19,22,16
22,5,19,16
22,19,5,16
19,5,22,16
19,22,5,16
22,19,18,2
22,18,19,2
19,22,18,2
19,18,22,2
18,22,19,2
18,19,22,2
2,13,12,25
2,12,13,25
2,12,20,10
2,20,12,10
13,2,12,25
13,12,2,25
12,2,13,25
12,2,20,10
12,13,2,25
12,20,2,10
20,2,12,10
20,12,2,10
20,11,14,2
20,14,11,2
11,20,14,2
11,14,20,2
14,20,11,2
14,11,20,2
2,7,23,15
2,23,7,15
7,2,23,15
7,23,2,15
23,2,7,15
23,7,2,15
2,10,19,5
2,19,10,5
10,2,19,5
10,19,2,5
19,2,10,5
19,10,2,5
17,10,9,8
17,9,10,8
10,17,9,8
10,9,17,8
9,17,10,8
9,10,17,8
20,8,22,4
20,22,8,4
8,20,22,4
8,22,20,4
22,20,8,4
22,8,20,4
17,18,15,8
17,15,18,8
18,17,15,8
18,15,17,8
15,17,18,8
15,18,17,8
13,14,12,12
13,12,14,12
14,13,12,12
14,12,13,12
12,13,14,12
12,14,13,12
14,22,21,2
14,21,22,2
16,22,21,3
16,21,22,3
22,14,21,2
22,16,21,3
22,21,14,2
22,21,16,3
21,14,22,2
21,16,22,3
21,22,14,2
21,22,16,3
5,23,15,11
5,15,23,11
23,5,15,11
23,15,5,11
15,5,23,11
15,23,5,11
12,5,16,10
12,16,5,10
5,12,16,10
5,16,12,10
16,12,5,10
16,5,12,10
1,13,8,8
1,8,13,8
13,1,8,8
13,8,1,8
8,1,13,8
8,13,1,8
12,13,18,2
12,18,13,2
13,12,18,2
13,18,12,2
18,12,13,2
18,13,12,2
1,11,16,13
1,16,11,13
11,1,16,13
11,16,1,13
16,1,11,13
16,11,1,13
3,16,1,10
3,1,16,10
16,3,1,10
16,1,3,10
1,3,16,10
1,16,3,10
8,21,22,3
8,22,21,3
21,8,22,3
21,22,8,3
22,8,21,3
22,21,8,3
20,5,19,18
20,12,19,7
20,19,5,18
20,19,12,7
5,20,19,18
5,19,20,18
12,20,19,7
12,19,20,7
19,20,5,18
19,20,12,7
19,5,20,18
19,12,20,7
11,7,22,9
11,22,7,9
11,22,14,5
11,14,22,5
7,11,22,9
7,22,11,9
22,11,7,9
22,11,14,5
22,7,11,9
22,14,11,5
14,11,22,5
14,22,11,5
9,22,20,5
9,20,22,5
22,9,20,5
22,20,9,5
20,9,22,5
20,22,9,5
23,21,14,4
23,14,21,4
21,23,14,4
21,14,23,4
14,23,21,4
14,21,23,4
14,2,16,10
14,16,2,10
2,14,16,10
2,16,14,10
16,14,2,10
16,2,14,10
12,4,18,4
12,18,4,4
4,12,18,4
4,18,12,4
18,12,4,4
18,4,12,4
2,12,11,5
2,11,12,5
12,2,11,5
12,11,2,5
11,2,12,5
11,12,2,5
9,2,12,13
9,12,2,13
2,9,12,13
2,12,9,13
12,9,2,13
12,2,9,13
5,18,8,9
5,8,18,9
18,5,8,9
18,8,5,9
18,8,7,7
18,7,8,7
8,5,18,9
8,18,5,9
8,18,7,7
8,7,18,7
7,18,8,7
7,8,18,7
9,17,7,12
9,7,17,12
17,9,7,12
17,7,9,12
7,9,17,12
7,17,9,12
3,19,10,9
3,10,19,9
19,3,10,9
19,10,3,9
10,3,19,9
10,19,3,9
1,21,7,8
1,7,21,8
1,7,18,9
1,18,7,9
21,1,7,8
21,7,1,8
21,7,18,5
21,18,7,5
7,1,21,8
7,1,18,9
7,21,1,8
7,21,18,5
7,18,1,9
7,18,21,5
18,1,7,9
18,21,7,5
18,7,1,9
18,7,21,5
4,8,10,7
4,10,8,7
8,4,10,7
8,10,4,7
8,10,19,9
8,19,10,9
10,4,8,7
10,8,4,7
10,8,19,9
10,19,8,9
10,19,18,5
10,18,19,5
19,8,10,9
19,10,8,9
19,10,18,5
19,18,10,5
18,10,19,5
18,19,10,5
21,10,7,7
21,7,10,7
10,21,7,7
10,7,21,7
7,21,10,7
7,10,21,7
6,22,8,8
6,8,22,8
22,6,8,8
22,8,6,8
22,8,5,7
22,5,8,7
8,6,22,8
8,22,6,8
8,22,5,7
8,5,22,7
5,22,8,7
5,8,22,7
12,2,21,6
12,21,2,6
2,12,21,6
2,21,12,6
21,12,2,6
21,2,12,6
19,12,6,5
19,6,12,5
12,19,6,5
12,6,19,5
6,19,12,5
6,12,19,5
10,7,6,3
10,6,7,3
7,10,6,3
7,6,10,3
6,10,7,3
6,7,10,3
2,12,16,4
2,16,12,4
12,2,16,4
12,4,16,8
12,16,2,4
12,16,4,8
4,12,16,8
4,16,12,8
16,2,12,4
16,12,2,4
16,12,4,8
16,4,12,8
22,6,23,8
22,23,6,8
6,22,23,8
6,23,22,8
23,22,6,8
23,6,22,8
18,8,14,1
18,14,8,1
8,18,14,1
8,14,18,1
14,18,8,1
14,8,18,1
10,12,15,4
10,12,1,4
10,15,12,4
10,1,12,4
12,10,15,4
12,10,1,4
12,15,10,4
12,15,1,3
12,1,10,4
12,1,15,3
15,10,12,4
15,12,10,4
15,12,1,3
15,1,12,3
1,10,12,4
1,12,10,4
1,12,15,3
1,15,12,3
5,15,20,7
5,20,15,7
15,5,20,7
15,20,5,7
20,5,15,7
20,15,5,7
18,23,13,16
18,13,23,16
23,18,13,16
23,13,18,16
13,18,23,16
13,23,18,16
3,10,12,5
3,12,10,5
3,12,6,10
3,6,12,10
10,3,12,5
10,12,3,5
10,12,6,3
10,6,12,3
12,3,10,5
12,3,6,10
12,10,3,5
12,10,6,3
12,6,3,10
12,6,10,3
6,3,12,10
6,10,12,3
6,12,3,10
6,12,10,3
2,19,14,10
2,14,19,10
19,2,14,10
19,14,2,10
14,2,19,10
14,19,2,10
20,13,1,9
20,1,13,9
13,20,1,9
13,1,20,9
1,20,13,9
1,13,20,9
4,21,8,8
4,8,21,8
21,4,8,8
21,8,4,8
8,4,21,8
8,21,4,8
22,13,11,11
22,11,13,11
13,22,11,11
13,11,22,11
11,22,13,11
11,13,22,11
2,18,22,7
2,22,18,7
18,2,22,7
18,22,2,7
22,2,18,7
22,18,2,7
22,10,12,2
22,12,10,2
10,22,12,2
10,12,22,2
12,22,10,2
12,10,22,2
10,5,11,10
10,11,5,10
5,10,11,10
5,11,10,10
11,10,5,10
11,5,10,10
19,20,22,6
19,22,20,6
20,19,22,6
20,22,19,6
22,19,20,6
22,20,19,6
16,23,10,5
16,10,23,5
23,16,10,5
23,10,16,5
10,16,23,5
10,23,16,5
20,18,6,7
20,6,18,7
18,20,6,7
18,6,20,7
6,20,18,7
6,18,20,7
8,16,4,9
8,4,16,9
16,8,4,9
16,4,8,9
4,8,16,9
4,16,8,9
2,20,21,14
2,21,20,14
2,21,18,6
2,18,21,6
20,2,21,14
20,21,2,14
21,2,20,14
21,2,18,6
21,20,2,14
21,18,2,6
18,2,21,6
18,21,2,6
21,12,11,4
21,12,6,4
21,11,12,4
21,6,12,4
12,21,11,4
12,21,6,4
12,11,21,4
12,6,21,4
11,21,12,4
11,12,21,4
6,21,12,4
6,12,21,4
13,10,8,7
13,10,11,4
13,8,10,7
13,11,10,4
10,13,8,7
10,13,11,4
10,8,13,7
10,11,13,4
8,13,10,7
8,10,13,7
11,13,10,4
11,10,13,4
19,12,15,2
19,15,12,2
12,19,15,2
12,15,19,2
15,19,12,2
15,12,19,2
22,11,15,6
22,15,11,6
11,22,15,6
11,15,22,6
15,22,11,6
15,11,22,6
23,8,22,9
23,22,8,9
8,23,22,9
8,1,22,11
8,22,23,9
8,22,1,11
1,8,22,11
1,22,8,11
22,23,8,9
22,8,23,9
22,8,1,11
22,1,8,11
12,11,14,2
12,14,11,2
11,12,14,2
11,14,12,2
14,12,11,2
14,11,12,2
1,15,21,10
1,21,15,10
15,1,21,10
15,21,1,10
21,1,15,10
21,15,1,10
1,7,16,5
1,16,7,5
7,1,16,5
7,16,1,5
16,1,7,5
16,7,1,5
20,17,12,3
20,12,17,3
20,12,22,6
20,22,12,6
17,20,12,3
17,12,20,3
12,20,17,3
12,20,22,6
12,17,20,3
12,22,20,6
22,20,12,6
22,12,20,6
13,16,14,17
13,14,16,17
16,13,14,17
16,14,13,17
14,13,16,17
14,16,13,17
23,3,16,6
23,16,3,6
3,23,16,6
3,16,23,6
16,23,3,6
16,3,23,6
19,8,13,8
19,13,8,8
8,19,13,8
8,13,19,8
13,19,8,8
13,8,19,8
23,20,19,5
23,19,20,5
20,23,19,5
20,19,23,5
19,23,20,5
19,20,23,5
20,11,18,8
20,18,11,8
11,20,18,8
11,18,20,8
18,20,11,8
18,11,20,8
2,22,21,7
2,21,22,7
22,2,21,7
22,21,2,7
21,2,22,7
21,22,2,7
20,14,6,9
20,14,1,4
20,6,14,9
20,1,14,4
14,20,6,9
14,20,1,4
14,6,20,9
14,1,20,4
6,20,14,9
6,14,20,9
1,20,14,4
1,14,20,4
2,12,18,11
2,18,12,11
12,2,18,11
12,18,2,11
18,2,12,11
18,12,2,11
16,17,14,6
16,14,17,6
17,16,14,6
17,14,16,6
14,16,17,6
14,17,16,6
9,20,12,10
9,12,20,10
20,9,12,10
20,12,9,10
12,9,20,10
12,20,9,10
10,19,16,3
10,16,19,3
19,10,16,3
19,16,10,3
16,10,19,3
16,19,10,3
1,20,21,6
1,21,20,6
20,1,21,6
20,21,1,6
21,1,20,6
21,20,1,6
14,6,15,7
14,15,6,7
6,14,15,7
6,15,14,7
15,14,6,7
15,6,14,7
13,18,11,6
13,11,18,6
18,13,11,6
18,11,13,6
11,13,18,6
11,18,13,6
23,10,2,5
23,10,11,3
23,2,10,5
23,11,10,3
10,23,2,5
10,23,11,3
10,2,23,5
10,11,23,3
2,23,10,5
2,10,23,5
11,23,10,3
11,10,23,3
13,14,20,12
13,20,14,12
14,13,20,12
14,20,13,12
20,13,14,12
20,14,13,12
6,18,1,4
6,1,18,4
18,6,1,4
18,1,6,4
1,6,18,4
1,18,6,4
7,15,1,7
7,1,15,7
15,7,1,7
15,1,7,7
1,7,15,7
1,15,7,7
2,6,14,9
2,14,6,9
6,2,14,9
6,14,2,9
14,2,6,9
14,6,2,9
17,10,15,4
17,15,10,4
10,17,15,4
10,15,17,4
10,15,9,6
10,9,15,6
15,17,10,4
15,10,17,4
15,10,9,6
15,9,10,6
9,10,15,6
9,15,10,6
16,6,10,4
16,10,6,4
16,10,17,3
16,17,10,3
6,16,10,4
6,10,16,4
10,16,6,4
10,16,17,3
10,6,16,4
10,17,16,3
17,16,10,3
17,10,16,3
16,14,12,4
16,12,14,4
14,16,12,4
14,12,16,4
12,16,14,4
12,14,16,4
23,6,1,14
23,1,6,14
6,23,1,14
6,1,23,14
1,23,6,14
1,6,23,14
5,23,10,6
5,10,23,6
23,5,10,6
23,10,5,6
10,5,23,6
10,23,5,6
1,16,9,9
1,9,16,9
16,1,9,9
16,9,1,9
9,1,16,9
9,16,1,9
18,20,19,3
18,19,20,3
20,18,19,3
20,19,18,3
19,18,20,3
19,20,18,3
13,21,8,2
13,8,21,2
21,13,8,2
21,8,13,2
8,13,21,2
8,21,13,2
11,8,22,5
11,22,8,5
8,11,22,5
8,22,11,5
22,11,8,5
22,8,11,5
10,13,16,17
10,16,13,17
13,10,16,17
13,16,10,17
16,10,13,17
16,13,10,17
11,22,5,5
11,7,23,7
11,23,7,7
11,5,22,5
22,11,5,5
22,7,8,11
22,8,7,11
22,5,11,5
7,11,23,7
7,22,8,11
7,8,22,11
7,23,11,7
8,22,7,11
8,7,22,11
23,11,7,7
23,7,11,7
5,11,22,5
5,22,11,5
14,12,10,5
14,10,12,5
12,14,10,5
12,10,14,5
10,14,12,5
10,12,14,5
23,15,2,5
23,2,15,5
15,23,2,5
15,2,23,5
2,23,15,5
2,15,23,5
22,17,21,3
22,21,17,3
17,22,21,3
17,21,22,3
17,21,8,4
17,8,21,4
21,22,17,3
21,17,22,3
21,17,8,4
21,8,17,4
8,17,21,4
8,21,17,4
12,1,21,4
12,21,1,4
1,12,21,4
1,21,12,4
21,12,1,4
21,1,12,4
9,21,12,7
9,8,12,5
9,12,21,7
9,12,8,5
21,9,12,7
21,8,12,2
21,12,9,7
21,12,8,2
8,9,12,5
8,21,12,2
8,12,9,5
8,12,21,2
12,9,21,7
12,9,8,5
12,21,9,7
12,21,8,2
12,8,9,5
12,8,21,2
23,14,11,5
23,11,14,5
14,23,11,5
14,11,23,5
11,23,14,5
11,14,23,5
20,23,10,5
20,10,23,5
23,20,10,5
23,10,20,5
10,20,23,5
10,23,20,5
18,12,14,4
18,14,12,4
12,18,14,4
12,14,18,4
12,14,7,6
12,7,14,6
14,18,12,4
14,12,18,4
14,12,7,6
14,7,12,6
7,12,14,6
7,14,12,6
23,18,11,5
23,11,18,5
7,18,11,6
7,11,18,6
18,23,11,5
18,7,11,6
18,11,23,5
18,11,7,6
11,23,18,5
11,7,18,6
11,18,23,5
11,18,7,6
8,16,12,1
8,12,16,1
16,8,12,1
16,12,8,1
12,8,16,1
12,16,8,1
8,19,2,4
8,2,19,4
19,8,2,4
19,2,8,4
2,8,19,4
2,19,8,4
20,19,7,3
20,7,19,3
19,20,7,3
19,7,20,3
7,20,19,3
7,19,20,3
13,16,7,10
13,7,16,10
16,13,7,10
16,7,13,10
7,13,16,10
7,16,13,10
5,11,16,11
5,16,11,11
11,5,16,11
11,16,5,11
11,16,23,6
11,23,16,6
16,5,11,11
16,11,5,11
16,11,23,6
16,23,11,6
23,11,16,6
23,16,11,6
21,20,8,2
21,8,20,2
20,21,8,2
20,8,21,2
8,21,20,2
8,20,21,2
4,7,8,17
4,8,7,17
7,4,8,17
7,8,4,17
8,4,7,17
8,7,4,17
16,14,20,2
16,20,14,2
14,16,20,2
14,20,16,2
20,16,14,2
20,14,16,2
23,1,15,6
23,15,1,6
1,23,15,6
1,15,23,6
15,23,1,6
15,1,23,6
3,12,18,3
3,18,12,3
12,3,18,3
12,18,3,3
18,3,12,3
18,12,3,3
23,13,10,6
23,10,13,6
13,23,10,6
13,16,8,7
13,8,16,7
13,10,23,6
16,13,8,7
16,8,13,7
8,13,16,7
8,16,13,7
10,23,13,6
10,13,23,6
12,22,16,4
12,22,5,13
12,16,22,4
12,16,18,3
12,5,22,13
12,18,16,3
22,12,16,4
22,12,5,13
22,16,12,4
22,16,18,3
22,5,12,13
22,18,16,3
16,12,22,4
16,12,18,3
16,22,12,4
16,22,18,3
16,18,12,3
16,18,22,3
5,12,22,13
5,22,12,13
18,12,16,3
18,22,16,3
18,16,12,3
18,16,22,3
9,11,21,5
9,21,11,5
11,9,21,5
11,21,9,5
21,9,11,5
21,11,9,5
6,2,11,9
6,11,2,9
2,6,11,9
2,11,6,9
11,6,2,9
11,2,6,9
10,15,18,2
10,15,5,9
10,18,15,2
10,5,15,9
15,10,18,2
15,10,5,9
15,18,10,2
15,5,10,9
18,10,15,2
18,15,10,2
5,10,15,9
5,15,10,9
13,10,21,6
13,21,10,6
10,13,21,6
10,21,13,6
21,13,10,6
21,10,13,6
1,16,23,2
1,23,16,2
16,1,23,2
16,23,1,2
23,1,16,2
23,16,1,2
15,22,8,5
15,8,22,5
22,15,8,5
22,8,15,5
8,15,22,5
8,22,15,5
3,20,12,4
3,12,20,4
20,3,12,4
20,12,3,4
12,3,20,4
12,20,3,4
2,14,7,7
2,7,14,7
14,2,7,7
14,7,2,7
7,2,14,7
7,14,2,7
1,5,21,10
1,21,5,10
5,1,21,10
5,21,1,10
21,1,5,10
21,5,1,10
21,4,12,5
21,12,4,5
4,21,12,5
4,12,21,5
12,21,4,5
12,4,21,5
22,17,16,7
22,16,17,7
17,22,16,7
17,16,22,7
16,22,17,7
16,17,22,7
15,17,12,5
15,12,17,5
17,15,12,5
17,12,15,5
12,15,17,5
12,17,15,5
20,10,6,6
20,6,10,6
10,20,6,6
10,6,20,6
6,20,10,6
6,10,20,6
15,22,14,2
15,7,14,4
15,14,22,2
15,14,7,4
22,15,14,2
22,14,15,2
7,15,14,4
7,14,15,4
14,15,22,2
14,15,7,4
14,22,15,2
14,7,15,4
3,23,21,5
3,21,23,5
23,3,21,5
23,21,3,5
21,3,23,5
21,23,3,5
8,22,13,8
8,13,22,8
22,8,13,8
22,13,8,8
13,8,22,8
13,22,8,8
13,11,12,3
13,12,11,3
9,11,12,3
9,12,11,3
11,13,12,3
11,9,12,3
11,12,13,3
11,12,9,3
12,13,11,3
12,9,11,3
12,11,13,3
12,11,9,3
2,21,16,15
2,16,21,15
21,2,16,15
21,16,2,15
16,2,21,15
16,21,2,15
8,14,22,4
8,22,14,4
14,8,22,4
14,22,8,4
22,8,14,4
22,14,8,4
21,23,11,7
21,11,23,7
23,21,11,7
23,11,21,7
11,21,23,7
11,23,21,7
23,10,22,2
23,22,10,2
10,23,22,2
10,22,23,2
22,23,10,2
22,10,23,2
12,20,1,7
12,1,20,7
20,12,1,7
20,1,12,7
1,12,20,7
1,20,12,7
9,12,15,3
9,15,12,3
12,9,15,3
12,15,9,3
15,9,12,3
15,12,9,3
3,14,12,8
3,12,14,8
14,3,12,8
14,21,12,6
14,12,3,8
14,12,21,6
21,14,12,6
21,12,14,6
12,3,14,8
12,14,3,8
12,14,21,6
12,21,14,6
14,17,21,4
14,21,17,4
17,14,21,4
17,21,14,4
21,14,17,4
21,17,14,4
17,8,16,2
17,16,8,2
8,17,16,2
8,16,17,2
16,17,8,2
16,8,17,2
13,18,6,6
13,6,18,6
18,13,6,6
18,6,13,6
6,13,18,6
6,18,13,6
2,1,12,9
2,12,1,9
1,2,12,9
1,12,2,9
12,2,1,9
12,1,2,9
2,9,20,9
2,20,9,9
9,2,20,9
9,20,2,9
20,2,9,9
20,9,2,9
15,10,8,2
15,8,10,2
10,15,8,2
10,8,15,2
8,15,10,2
8,10,15,2
3,15,8,6
3,8,15,6
15,3,8,6
15,8,3,6
8,3,15,6
8,15,3,6
17,12,14,2
17,14,12,2
12,17,14,2
12,14,17,2
14,17,12,2
14,12,17,2
2,7,15,6
2,15,7,6
7,2,15,6
7,15,2,6
7,15,9,7
7,9,15,7
15,2,7,6
15,7,2,6
15,7,9,7
15,9,7,7
9,7,15,7
9,15,7,7
12,5,23,10
12,23,5,10
5,12,23,10
5,23,12,10
23,12,5,10
23,5,12,10
22,1,16,3
22,16,1,3
1,22,16,3
1,12,16,3
1,16,22,3
1,16,12,3
12,1,16,3
12,16,1,3
16,22,1,3
16,1,22,3
16,1,12,3
16,12,1,3
4,12,11,3
4,11,12,3
12,4,11,3
12,11,4,3
11,4,12,3
11,12,4,3
12,15,13,9
12,13,15,9
15,12,13,9
15,13,12,9
13,12,15,9
13,15,12,9
6,12,20,8
6,16,20,3
6,20,12,8
6,20,16,3
12,6,20,8
12,20,6,8
16,6,20,3
16,20,6,3
20,6,12,8
20,6,16,3
20,12,6,8
20,16,6,3
10,11,14,2
10,14,11,2
2,11,14,3
2,14,11,3
11,10,14,2
11,2,14,3
11,14,10,2
11,14,2,3
14,10,11,2
14,2,11,3
14,11,10,2
14,11,2,3
6,8,12,5
6,12,8,5
8,6,12,5
8,12,6,5
12,6,8,5
12,8,6,5
2,12,14,6
2,14,12,6
12,2,14,6
12,14,2,6
14,2,12,6
14,12,2,6
16,8,6,4
16,6,8,4
8,16,6,4
8,6,16,4
6,16,8,4
6,8,16,4
10,7,15,2
10,15,7,2
7,10,15,2
7,15,10,2
15,10,7,2
15,7,10,2
11,7,17,5
11,17,7,5
7,11,17,5
7,17,11,5
17,11,7,5
17,7,11,5
22,7,21,3
22,21,7,3
7,22,21,3
7,21,22,3
21,22,7,3
21,7,22,3
23,20,21,3
23,21,20,3
20,23,21,3
20,21,23,3
21,23,20,3
21,20,23,3
10,11,15,8
10,15,11,8
11,10,15,8
11,15,10,8
15,10,11,8
15,11,10,8
12,20,18,3
12,18,20,3
20,12,18,3
20,18,12,3
18,12,20,3
18,20,12,3
5,10,12,3
5,12,10,3
10,5,12,3
10,12,5,3
12,5,10,3
12,10,5,3
12,8,18,2
12,18,8,2
8,12,18,2
8,18,12,2
8,18,20,4
8,20,18,4
18,12,8,2
18,8,12,2
18,8,20,4
18,20,8,4
20,8,18,4
20,18,8,4
17,22,10,4
17,10,22,4
22,17,10,4
22,10,17,4
10,17,22,4
10,22,17,4
12,20,14,3
12,14,20,3
20,12,14,3
20,14,12,3
14,12,20,3
14,20,12,3
20,1,23,6
20,23,1,6
1,20,23,6
1,23,20,6
23,20,1,6
23,1,20,6
21,1,8,2
21,8,1,2
1,21,8,2
1,8,21,2
8,21,1,2
8,1,21,2
10,15,16,7
10,15,21,3
10,16,15,7
10,21,15,3
15,10,16,7
15,10,21,3
15,16,10,7
15,21,10,3
16,10,15,7
16,15,10,7
21,10,15,3
21,15,10,3
10,16,1,2
10,1,16,2
16,10,1,2
16,1,10,2
1,10,16,2
1,16,10,2
8,2,16,5
8,16,2,5
2,8,16,5
2,16,8,5
16,8,2,5
16,2,8,5
22,11,18,3
22,18,11,3
11,22,18,3
11,18,22,3
18,22,11,3
18,11,22,3
11,10,22,2
11,22,10,2
10,11,22,2
10,22,11,2
22,11,10,2
22,10,11,2
16,8,9,5
16,9,8,5
8,16,9,5
8,9,16,5
9,16,8,5
9,8,16,5
23,9,15,10
23,15,9,10
9,23,15,10
9,15,23,10
15,23,9,10
15,9,23,10
12,19,16,1
12,16,19,1
19,12,16,1
19,16,12,1
16,12,19,1
16,19,12,1
2,12,15,4
2,15,12,4
12,2,15,4
12,4,15,6
12,15,2,4
12,15,4,6
4,12,15,6
4,15,12,6
15,2,12,4
15,12,2,4
15,12,4,6
15,4,12,6
19,10,1,7
19,1,10,7
10,19,1,7
10,1,19,7
1,19,10,7
1,10,19,7
7,17,15,4
7,15,17,4
17,7,15,4
17,15,7,4
15,7,17,4
15,17,7,4
17,2,12,7
17,12,2,7
2,17,12,7
2,12,17,7
12,17,2,7
12,2,17,7
19,20,1,3
19,1,20,3
20,19,1,3
20,1,19,3
1,19,20,3
1,20,19,3
10,22,16,2
10,16,22,2
19,22,16,5
19,16,22,5
22,10,16,2
22,19,16,5
22,16,10,2
22,16,19,5
16,10,22,2
16,19,22,5
16,22,10,2
16,22,19,5
19,8,7,2
19,7,8,2
8,19,7,2
8,7,19,2
7,19,8,2
7,8,19,2
7,23,21,3
7,21,23,3
23,7,21,3
23,21,7,3
21,7,23,3
21,23,7,3
7,21,9,6
7,9,21,6
21,7,9,6
21,9,7,6
9,7,21,6
9,21,7,6
18,16,8,3
18,8,16,3
16,18,8,3
16,8,18,3
8,18,16,3
8,16,18,3
2,15,14,5
2,14,15,5
15,2,14,5
15,14,2,5
14,2,15,5
14,15,2,5
23,21,4,9
23,4,21,9
21,23,4,9
21,4,23,9
4,23,21,9
4,21,23,9
13,10,20,10
13,20,10,10
10,13,20,10
10,20,13,10
20,13,10,10
20,10,13,10
11,22,12,3
11,1,12,5
11,12,22,3
11,12,1,5
22,11,12,3
22,12,11,3
1,11,12,5
1,12,11,5
12,11,22,3
12,11,1,5
12,22,11,3
12,1,11,5
8,1,7,3
8,7,1,3
17,1,7,5
17,7,1,5
1,8,7,3
1,17,7,5
1,7,8,3
1,7,17,5
7,8,1,3
7,17,1,5
7,1,8,3
7,1,17,5
11,16,22,1
11,22,16,1
16,11,22,1
16,22,11,1
22,11,16,1
22,16,11,1
15,12,14,2
15,14,12,2
12,15,14,2
12,14,15,2
14,15,12,2
14,12,15,2
15,1,22,11
15,22,1,11
1,15,22,11
1,22,15,11
22,15,1,11
22,1,15,11
15,20,19,6
15,19,20,6
20,15,19,6
20,19,15,6
19,15,20,6
19,20,15,6
6,10,22,6
6,22,10,6
10,6,22,6
10,22,6,6
22,6,10,6
22,10,6,6
3,16,8,4
3,8,16,4
16,3,8,4
16,8,3,4
8,3,16,4
8,16,3,4
17,21,12,2
17,12,21,2
21,17,12,2
21,12,17,2
12,17,21,2
12,21,17,2
17,16,12,2
17,12,16,2
16,17,12,2
16,12,17,2
12,17,16,2
12,16,17,2
11,20,12,2
11,12,20,2
20,11,12,2
20,12,11,2
21,12,22,1
21,22,12,1
12,11,20,2
12,20,11,2
12,21,22,1
12,22,21,1
22,21,12,1
22,12,21,1
20,16,8,2
20,8,16,2
16,20,8,2
16,8,20,2
8,20,16,2
8,16,20,2
14,17,10,3
14,10,17,3
17,14,10,3
17,10,14,3
10,14,17,3
10,17,14,3
20,5,8,5
20,8,5,5
5,20,8,5
5,8,20,5
8,20,5,5
8,5,20,5
19,20,2,7
19,2,20,7
20,19,2,7
20,2,19,7
2,19,20,7
2,20,19,7
12,21,16,2
12,16,21,2
21,12,16,2
21,16,12,2
16,12,21,2
16,21,12,2
11,16,9,5
11,9,16,5
16,11,9,5
16,9,11,5
9,11,16,5
9,16,11,5
16,8,7,1
16,7,8,1
8,16,7,1
8,7,16,1
7,16,8,1
7,8,16,1
1,23,10,2
1,10,23,2
23,1,10,2
23,10,1,2
10,1,23,2
10,23,1,2
12,11,18,1
12,18,11,1
11,12,18,1
11,18,12,1
18,12,11,1
18,11,12,1
10,23,14,2
10,14,23,2
23,10,14,2
23,14,10,2
14,10,23,2
14,23,10,2
10,7,16,3
10,16,7,3
7,10,16,3
7,16,10,3
16,10,7,3
16,7,10,3
10,4,23,3
10,23,4,3
10,23,18,1
10,18,23,1
4,10,23,3
4,23,10,3
23,10,4,3
23,10,18,1
23,4,10,3
23,18,10,1
18,10,23,1
18,23,10,1
18,10,12,1
18,12,10,1
10,18,12,1
10,12,18,1
12,18,10,1
12,10,18,1
6,10,15,4
6,15,10,4
10,6,15,4
10,15,6,4
15,6,10,4
15,10,6,4
23,1,7,5
23,7,1,5
1,23,7,5
1,7,23,5
7,23,1,5
7,1,23,5
16,2,10,5
16,10,2,5
2,16,10,5
2,10,16,5
10,16,2,5
10,2,16,5
8,22,16,2
8,16,22,2
22,8,16,2
22,16,8,2
16,8,22,2
16,22,8,2
11,16,20,2
11,20,16,2
16,11,20,2
16,20,11,2
20,11,16,2
20,16,11,2
5,11,18,2
5,18,11,2
11,5,18,2
11,18,5,2
18,5,11,2
18,11,5,2
11,21,14,2
11,14,21,2
21,11,14,2
21,14,11,2
14,11,21,2
14,21,11,2
13,18,8,3
13,8,18,3
18,13,8,3
18,8,13,3
8,13,18,3
8,18,13,3
10,1,20,2
10,20,1,2
1,10,20,2
1,20,10,2
20,10,1,2
20,1,10,2
21,10,22,2
21,22,10,2
10,21,22,2
10,22,21,2
22,21,10,2
22,10,21,2
22,10,8,5
22,8,10,5
10,22,8,5
10,8,22,5
8,22,10,5
8,10,22,5
20,17,16,2
20,16,17,2
17,20,16,2
17,16,20,2
16,20,17,2
16,17,20,2
15,12,18,1
15,18,12,1
12,15,18,1
12,18,15,1
18,15,12,1
18,12,15,1
10,14,16,1
10,16,14,1
14,10,16,1
14,16,10,1
16,10,14,1
16,14,10,1
2,22,12,1
2,12,22,1
22,2,12,1
22,12,2,1
12,2,22,1
12,22,2,1
14,15,23,3
14,23,15,3
15,14,23,3
15,23,14,3
23,14,15,3
23,15,14,3
11,16,14,2
11,14,16,2
16,11,14,2
16,14,11,2
14,11,16,2
14,16,11,2
21,14,2,6
21,2,14,6
14,21,2,6
14,2,21,6
2,21,14,6
2,14,21,6
18,6,10,4
18,10,6,4
6,18,10,4
6,10,18,4
10,18,6,4
10,6,18,4
11,20,8,2
11,8,20,2
20,11,8,2
20,8,11,2
8,11,20,2
8,20,11,2
12,18,23,3
12,23,18,3
18,12,23,3
18,23,12,3
23,12,18,3
23,18,12,3
23,12,15,1
23,15,12,1
12,23,15,1
12,15,23,1
15,23,12,1
15,12,23,1
1,12,8,2
1,8,12,2
12,1,8,2
12,8,1,2
8,1,12,2
