anon-netid,blocks
27d3c37daf9afba493a997c8903fd60b3c82aa53d7065b24f940cdb276be6abe,"[6, 2]"
27d5ac010e87d69889338b3ac6031d2b7d0c58d504f74bad719644b0aef903e4,"[9, 14, 16]"
27d5f98d909077aed4b92caeb2073d93c44fd49a3be64bacbf8272ba2108e945,"[3, 4, 18, 16]"
27d628224afcd5fcafbcb8531796310665e9d98764f0bf0dc505587351945106,[6]
27d8b4e418d3ee3e39ef327f31d19c0726443438d9edd13ee5c2bc111fa1976b,[6]
27d9fa9d589100b89024ff1ad94e5569b1699ec5ab4a0d1497b24660a681f9aa,"[12, 12]"
27dea7d6b6340dd6db879fd59fba1773cc1290ffc2c7f609295ce3e51220b430,[14]
27df5ef25dd08c75e7808ae0aa68a2d0c48947ea0c368077f37497895d8d8780,"[2, 11]"
27e15df42ac42e60d2b99a11491406eea85ba5c99d9315030bc2c4dc8e84ac9b,"[12, 15]"
27e4b915f1d9dbba2037d59280bf84558686ce7c379a93f8a2b4a410efb25b4f,"[3, 6, 14, 11]"
27e640bca0b5ae86d237da2995f6550bd7d2c348b99137f56fdf14e308586cac,[6]
27ed2d132b6e5e80626e46cd7cb8c541645b85eb0d05b9adc35388f910019fcb,"[18, 16, 8]"
27ef3fead6ba1e24434e6a2c2ba927ab5032f939efcc3e66cba79d8141579fbb,"[17, 20, 19]"
27f4fa9f749b47e0bc4e8db371f058ddcaba98310c1ed40168b745eddb310c70,[6]
27f532054d170fed2a75675d234cf5b5318eccafda278e229f3020b8fefdeec6,"[14, 8]"
27f83cd0aeed9302717d381ca467bc57710cdbd59292699e726e640647a13637,[2]
27ffaba2427d30f6a68459f0ae928f4e053af40ad41e20046f54366cc42f8272,"[10, 6, 11]"
2803d936e2b4d41ac7ce3ea4b3ac8c360bb607c036eceef2fd02d949fad8b6b9,"[10, 17]"
2807c31de549e0bdd3419fb9a62cc0aee5d7dc5175e2f5bda10d46a01e9b3b6b,"[10, 15, 14]"
280844625c42f90aebdfd8f5bc54ce210d65dea0a0c923eea92aa3481f2c0d9a,"[16, 10, 16]"
280a6adaf23459d076ec2c60b53c99eb4b8ca63058d7f0528ecbbe8099474334,"[7, 2, 19, 17, 18]"
280f5842c81d647fa727351187a6fb9ba326c60c8d6738921ee77fe2ad048bde,"[16, 18, 17, 12]"
2810ecf60aceb8641b2bb4ee6e25d648c784417dd32a51af39ba0cc1822e7c49,"[18, 20, 19]"
28127001dbda5ae5006e0439137936eb17cb31f08c50e8147b984cdeb7ff40d6,"[6, 19, 9, 7]"
2815acbf8a1f3071ba69bc3cdd434510b3515df18bb0bb997f74f9ee506c6047,"[8, 6]"
28164c4f6853be103ab520ff1fca45cbc5b57e8cdda88211740f642e69480cb4,[5]
28190901d8b716c3f558b6576260827be0aefb81e6eb4824fee71d1c8fe9116f,"[9, 11, 7]"
2820669914b52826c9eb7fde652ba66d92e4ac78e62ffa22dd915b9810f6edd9,"[7, 18, 19, 9]"
2820c21c33a8149e003a251b20decf3693a4849dda7616ffbbf489fc25867111,"[10, 8, 19, 20]"
28217baa668281bd3149b464e2aa7642991dceb52a61e241e6540621356c03f2,"[1, 16, 20, 17]"
282a34f23316e1e06aa8c58385d887347ef5f40ce0355d9187606af334f348b9,"[7, 14, 2]"
2831227993ac974ec006195f17b3234906437035920477da15ffb606136800a4,"[11, 17]"
283553f6bb06d637732bac615c8481f0dbfa7f3fd5d5386e675b6a4594e7be37,"[1, 15, 14, 20, 16]"
283bf0e6a37bcebeb6f1b0d8d9452543300b05fef5e6b159632b00eb13c3998f,"[2, 7]"
2841b5e8734f27ee56b03681848938cecbaef684afc0e8916a18b7ea88fd091f,"[15, 12, 6]"
2843eb2adaf426e9acf776839085b1064a17622f06c356673bba41cc6f62cbcd,"[14, 17]"
2847f1552efb4f4fbfab4620c51202e20a8d6b01ce1991ccc215ad383a4395f2,"[17, 10]"
284e723ca7906e0ac49ec61bce921f87bcceb8ce8206e7de9f065c4e6c35310a,"[7, 8]"
285469c0e61e95fc4064846b2d8ae3a31f0fdc58ee190bb321ba1cc5646d9b96,"[10, 7, 1]"
28555ef8bd5abd1dad284ed9d5af8facefddb5962ef500bd61b96560601fee6f,"[15, 11, 11, 17]"
285a978b2b0e7349f7eded5455ac8fa513d455738cf2f4d912a03fd83e67492a,[16]
285af580894a78d2c6154adc24e3ef18ba471eff8b9f4c2b9a3afd012d8fbbc4,[19]
28655d193ce9285dc33bfc2a4937b8220627f7935c0c7f2b2f27fe2fe249d80a,[8]
28686623f87df2bb53b109b9426a5a21750d31c695719e62159b3584eaed97ad,"[3, 1]"
2870601240e8f1b51bbb0aa1435efb4b12e8b305591cbccabc2746b8807a624c,"[10, 15]"
28738bc62a24761401f654c8515b3aa874f8a8b76b582e32e29d766d422f9a05,[1]
2877edaa91aa7ade608b127bda6f9626190c128d8d1bed1be677c335b4bef520,"[10, 18]"
287fdb5050ba4c3c04b0ad7f2722c14db5bcc765fb0c5fe3a17c003f7a1d7df5,[10]
287ff6fe0d406385ea4e82262ecac2e28245a27cacc844b91f5ff4fc9adb47dd,[13]
288297bf2638effbb1150272d9bb31cf922802fa1bf59a5f0748dda170971ab1,[11]
2882d5e50deb24b5fb6b3ecba0a9987734769ea7dd8e81bd7e2b8f13321e3b11,"[3, 10, 2, 9, 1]"
288381eb64bdc2e00ad6765ae8ae9850c131739f70f5ca8ea00c5164ba33bf28,"[6, 14]"
2886ae703f76d80dae5571154b302b2fd881d093fd9cd0ba555d102cb2716b4e,"[8, 3]"
2887cdcd8e3256530119108b0c607d6024c7f7ebf9a0d355c0c63309211ebb3a,[18]
288e5bab7db10ca2ba1d53b8406d7b8f4e3622c412922f48caa20fdd2c32c23f,[10]
28a1905f7e3a97a784680758250e3b44e8f1f4e3ff6c7553cbc3fb92bade9da7,"[8, 19, 17, 20]"
28a4263211369580030bf25f8dddf24a4421d11e99b55e90b333116c297b922c,"[13, 14, 20]"
28a4c65339b0fb35b5eb354c135c6f301f5915d6a80388c9b571fb7a54e8d262,"[15, 20, 17, 5]"
28bb7708372bfb9d89805d05ba78da7e71284c1804f21291343e126979ad6f16,"[17, 1]"
28bc4d4898d8bb490055b4a2b0c92d4df771ca15f5fe754cc88acd584b2cc740,[3]
28bcf64b7b7dacf735fad6a50dc3f0b492ff9406764d232a082640a0ba705be2,"[1, 20, 13, 8, 4]"
28c187c02c32b99c21d0d377f8fcd1439af3caeba0875ba5ce0252cc7f92d902,"[10, 6, 20, 17]"
28c88e41f9495d8f255ea68d06ea8dbb8d0d232da986c693287276373c88358d,"[1, 8, 2]"
28d04658998977adc38ef34c6988f4ade3b382779cc19fc4a96e5ec2505d80a6,[3]
28d310e747056761e2c93559561fd5bbdeec17b1efa7cec539168d7d5475d61c,[9]
28d4b4d89e80e3dc01790c046c43d7f8be69dd4a548512ec4e75c748375edaa2,"[6, 14, 2, 10]"
28d5bcecad75a56247ebbe500f7b6d95b5d4385aff80ad1ec414e346759ab67c,"[14, 12, 16, 9, 11]"
28d6a0a4cde73d7d8e705d45edfc58c184ff647548d28b84f7936385a107dfe2,"[16, 13]"
28d724658814c755527a24a32844910e7b999c3d1468a7af11f9bfe28f7541ec,"[6, 17, 5]"
28d73c210354f099361ad0b5c4d0f178c7a1cb9a3da5655af16c06aaf45b9270,[4]
28dc512c9450c4302c823111a5261beef3fcbd197f1b2caec5d6eb17ef3f995d,"[6, 7, 14]"
28de395c1f27c445997972bd6e403ebbcadeb59d14931950dcd60ee0ad8a398b,"[2, 12, 4]"
28df36e9b045e530e042f7d574149dda0104b93e8c37ac62f3026b3e86182072,[15]
28e2c23c5e7350ce63922a8d25fbef19b494426539f22e1a5b70ae3e3942d057,[9]
28ea6c93923561455cfa18ce01c038b0dccf59282545bcfa6fe35a634ebdcecd,[11]
28f0976b18530426d2f521a4cd443b94a8bfc67b31847cb98921ddfbf3244f61,"[18, 3, 19, 11]"
28f344a522d370dcf32dc293af14fa230de60e3bb276b9aef2ed839db03d2fa7,"[18, 3]"
28fb1314f7070007b0862b2a4fac4d86be8a4522679c15118393a663a4caa383,"[20, 8, 18, 7]"
28fbbe5cd60c6670364fa67adf5c7aaf52f864de19891778e804ad07173f7f74,"[18, 5]"
29013147166c26a9e03f074b4a3493b0c749ea1e8e3489bade24651d361d7d3b,"[11, 12, 13, 17]"
29077c65432e1ac011795d2b15fb4391add5fb1c783c4a3ca70535ff1a9f1600,[13]
29090922d7fe27be2e8167dc7fe93006a9a09b35ca79f8a4475057d4518296db,[19]
290af7869c5387a91cfffcb3bc7b69873a34b97970e555a83f365ad9c97ec912,"[11, 4, 14]"
290e8eb9c32f7d34606a84c6ac34da987b1f7f6c54211ab6f81f1a67b5a10a02,"[4, 13]"
291298bd37eaebcaf898138cc57a2c29651e130ff03f19167cf7d33b9996703f,"[10, 12]"
291935f9ff71ba1f9a028cff83f0371a9f835949c913ac8aeda09b99dc73d005,"[14, 16, 15]"
291b1d93a306005018579afa740a6788188ff5a35c147261a176f3b91259eedb,"[20, 6, 10, 11]"
291b9f2b2f8af46e822149e40251c3276f9caea130cd30f723eff83d96967552,"[1, 9, 7, 14, 2]"
2925f49cf7cbace5938b7206e74b05c611eebf365b1c2e08b5264c644bf464e6,"[16, 17]"
2927d8d66504388b6033c5199f43e816260747e1337278ba58896b8415d8bc38,[10]
292a0d20946efb3b22ae9cafe0f2b3887d465d7dff7bb0f8cf969308e0c6cc97,[18]
292a0fd6d849b322396f4ce00f032a5768bfb715daae0ac9d63df895921b1f6f,"[10, 2]"
292a498e345d0128efdf72c3f4a36c4ca21551a3cb6620721785591acd52daea,"[3, 20, 17]"
292dbae4c6243046e573c246452c6399bb908e87f45ec7ef02e91777ae7cc17d,"[10, 2, 7, 8]"
292ed186e01e8c65732133b1ec978f08cca27bde25a52e49b6e253091ccd2268,"[19, 5]"
29348eb08a9e2beb3d232790166e3f7054a07ec43a8fb58f954d63d1b847c6d4,"[11, 19]"
29364b54d64ca847bc696a629117d6e67305235287da8b38d563a0db58838bec,"[1, 3]"
29396c46edae026ddc8183fef46bdfcfdd199647085c1c331bf0a03c3a9d43f5,[4]
293d70af45d8ef8b819d279813f5c1e444824be68bd60ca8c7e575418f65e039,[13]
29417c6564fff98640c7c7290739abf71667f10cf944883b4a351d5e09ff9360,[5]
294403860d3e1dc3bd9b691b9d98cfc4c5132c496eb7eca0bc80724f6ae14c2a,"[5, 17]"
294415fed049c57e47a4490dea8aef8a3353f3dede72db55f1a3c19b48142b7d,[6]
29458cd188b80253ffccde13348e89f3898d9e08b0761f8433c72f6eba4186a5,"[19, 11, 7, 9]"
294aaec4327f9a1674bd7ae7943399f7c2a5f42fae72ef241d8a29b59a9fcc08,"[18, 17, 16, 13]"
2951c144510da85f8a4c690f401e8224750957271b12362a35402af117314b7f,"[6, 14, 11, 7]"
2957f32ce4465c0946c3e6a5f02b80f25fcfb9ce36fe636cd9000ad7f3fb3883,"[1, 5]"
29595c987d15ad880b4144a80cb6a78297e6273bbce0f0ae3784724b2b53d623,"[16, 17, 4]"
2960b3b8acf33fbac55b08285b9ed2080ef8626f0d1ccc7ebe8e4bc3ac1511a0,"[2, 7]"
296128c8caee3b60d252b7017808296b1013568a97c4c7121cd3084401f66976,"[14, 12, 5, 9, 6]"
29640a1c7dd8f6e07a1ac361ee6f05d13ea5faf529473d8d4613f01bc3481e76,"[8, 6, 1]"
297b92817fdef80b148d41de3c16a296a9b3c7e108b1434f46c87483d158d9ba,"[7, 12, 9]"
297d37d60f510ed98f011c3a4d7a44d266d7169a19940a5e03f78c59b279d9b7,"[12, 4]"
2980888128bb0ba9f4c190e87e97618e48e53d0aef79bb7462cfd5aa879154d8,[20]
29830ca9ffa0641628c2ab6972174086e7236fc7bfb9c00eaa8bbab84ac20cd8,"[2, 6]"
2987376a3ee51700bd031e60f5e92e3f4fef598e488829b37be81f78d5770623,[15]
2988de2315fbd4bed52cfba2c5c4fa0121d82f563097619f07d5b4ea0c5d2077,[1]
29894921205bbc476edddf4814249c51288a5e104a8689f933c54c82419ecc13,"[15, 4, 17]"
2991ce6c5595edceda9c0feff07668395f56e138e38a2800f416fd4305f6b5f7,"[8, 12]"
2992a8953560f955a42fd81fee92014c7034842011532d7a238dbef1a75f99d5,[2]
2994c07a5a82238bcab71e3b4f32266816699525de4f764e565dfcad4ba52b1f,[17]
2998381aebbf099e0fede71a8d08ab25d54a11d765a1ce40e2fb8038624e2612,[13]
299a8095898ce6ca72672169fe2971ae2868463c03aefc9b3bb928a811f68f7c,"[11, 20, 13, 12]"
299bdb4b3782295d50dd9bb56c121246cf2f5b38fef25202dd20ebd3d955b1cb,"[18, 11, 19, 16]"
299ccb11085d06d488a8d1625f2fd8ba7325b3af61256944fb5b95ed7fae9b5f,"[1, 12, 7, 2]"
299d93a7d8d39cc775b1a23031b2a51f00a60bf08baec802d6b4aa399e67ff6b,"[6, 3, 12]"
299e023f7b82c80576ef194d79b050892842b5ab6834fb6b0730456cff325989,"[18, 8]"
299ee1aa4d98a66425481f83220ca11ffa7cd686a0137635ed69b75388e3a6b2,"[8, 12, 2, 12]"
29a56b1850f642367732b66b504fe96492c6533dce9655c59d24774ae5e0e645,"[11, 9, 17]"
29ab954c1431c26a01ab6d68cd1299d84bc6702c09d96f8ff3324a3fffcdedcf,[10]
29adf65d4a112d21df14129fb393498f5bb753ea33c6d83813ee604283055a33,"[12, 11, 6]"
29ae2fd3f05bcb09e11083201d08933a345074b77032b86688ec079e334f0663,"[14, 12]"
29b54c9431a1fc43a8440d85f24a7e7f629a75b46081f3fb617a8c8ba8cd4462,"[16, 17, 4, 18]"
29b7106d82bc00e52bdcefd9d8c0337e4c2e4ccc3ae98efb74a138eb11afdcd7,[2]
29bc1cae102a374181e8f638a9be82e85d7a5f02ff609f70a24f734f1f202907,[3]
29c2eaeac2f966a7e24f09918883fd99ca1520338addcb9d98e13721d85cce41,[1]
29c33ac900b839b15cfb4216f4e084af582db798328775b3c02362ff2fc5e2c0,"[6, 16, 2]"
29c3b56206dd69f96b3397d63676b0eea92dce9ef2603ef7ce0082f8d48aef5f,"[1, 19, 6, 13]"
29c5894dd6248ac04f2cb55eaea8193ce4ec62e3687f4e6da8c0be18230e1989,"[19, 9, 15]"
29c7797189b5f3a92071631260239542d136c13a6cd35b6f062e4e1b5099371c,"[20, 13]"
29c9346b5619bc673a829ae356976f81d229fefd64c80ff45c16cd3ea17ff015,[17]
29cdbe77fb2121b3e60b10b64693db03c33b906af4eec62dc6d80282b4ec49df,[5]
29d269c6965539cba9a283103fbad03da237b6a00327f543b7b38a184dcbd755,"[1, 17]"
29d938403b109a303258e9b4721858367bbfcabe82ab2f2aafb2bc4e3b0c799d,"[12, 6, 17, 4]"
29ee81cf20ac1645d85b77031f0b62865c867959b98f686c28fccd6b497e40ed,"[11, 1]"
29f1d61932273e40e73a3869fa1ff55af2646220dd4b4c298a6a1dcf14072153,[11]
29f2679c50b580cd810733429d6ff01ff212a8ae77384fabfd6ffa3da4abe673,"[13, 3]"
29f4f9819e3050cc572155c67ac2a9446e33af2dd0f919bcf822c98a85c0f78f,"[11, 2, 5, 1]"
29f690f5eca9687a501e3a819cadc3bf2e2ceee5d25f886b28d7c3987252a438,"[10, 5]"
2a0211640174357dc8b211f93d9b879f2577ad3897354a573c900e3a7e3c2180,"[3, 16, 20]"
2a04b6bd089fca73b2e36fc8f4b175a61790409e58ea58273aea9d567093dfc1,"[15, 12, 6, 5]"
2a09bd3a5cc9d1a1c07b5604ea5c9529d03f2a8e20ffebaeb642cb990f3c2af4,"[11, 19, 13]"
2a0aa70d08d14d65cbc064f472c8d69b4f0d944f158c564025ca4991400b406d,[1]
2a0f40c83cead4c6cc56d225818e8f180799ad1823518b2f443c0b71d3a794e9,"[12, 5]"
2a18e427d40898eabb43232b8004624b7c41a56f777fad2b1346b79d0b8f237e,"[9, 18]"
2a2013d58520e165899663bd871ca2ccbf24bcd4077b018ad3ee94f0787b0273,[1]
2a219ef0f6a76031fd3da1e399179bb3959b8539199c1e2d86cfb6a5d91a06e8,[11]
2a2af0c316b5439a37b910430ec581ec1f9f1fc147b1a2c0d7e0f65325155514,"[12, 4, 12, 7]"
2a2b8d58a9625861d30ca260518a755c33de9141ac9d8e7d01bf6019c5d19ab4,"[3, 12, 19, 11]"
2a2f485689db3605759b92261f29178599a5e970ebb04e5a447e6c642f319c36,"[7, 16, 17, 18]"
2a30bde9683e6503980da58f194fb47b496450ab2d54e6a250136e63b85e4b9c,"[20, 6]"
2a356856bd04fd781f7103242fca2215692b5ccb0401c3b2eea9fbf72950b6be,[14]
2a3662316fb48d6e1cb5e3c1e85f259f5dc6d704ef70c15ccd741cea231dbd54,"[10, 12, 19]"
2a393fb14ddea3d7f0efd98d0d2953b07f5c26674f77235fe3b33d320acd0dbe,[14]
2a3a1576a7fd234102917dca00d10b883a7e22555773562d26670fc200b4b767,"[1, 14]"
2a3aa6b5f073bc40044944e10b42dc3cf217a5f74288aa732cba315367f75dea,"[8, 12]"
2a4126a90c48e089a45a4cda14f474046d9f567d528822db816061d66b51cdde,"[4, 10, 11]"
2a485b9cef3289791cec6fdc7832c3729eb8ee0ac86befd65b1b1d97174553bb,[5]
2a4cfa8ec88ae5849cc1e0aee355068eeb132d7dc945cf9bbebc4057b1a08291,[7]
2a51e23b2ea695e7a1b44000e69e6f7db689685728daf2f25d138474e3c23e25,"[6, 3, 10]"
2a541ad19cdb73dfb52ba1fef3046f627f79bba2acb30521c9afc08e98a94c16,"[15, 8, 1, 14]"
2a5c9ce6ceb97a3fa4700477cf5664ad5658b94140b80d6d4ea57169f392176f,"[16, 3, 17]"
2a61cfe8d9cf4a8c7eb6f7d2c2d54fb7b634f8b74363f4bf3039e313d7499ebe,"[12, 2]"
2a61ed2918daa9f0b73f6f23d23fb4086d1ba9880e4398de96aeda8dec3d4e3f,[16]
2a64c1832c15f92729750b4144426f226bf3581983964f10e2b4421424c428a8,"[10, 12]"
2a672b94e86660d882463a53a90cd267f9c418a2bba8cecd6b3f1208d6151443,"[7, 17]"
2a6a98f5417cf852a1b086846e657b951cb2ad9002257d74480db2776d9b5a1a,"[18, 12, 6]"
2a6ad9b3ea2dbf9da07fe46204b0c1df0596a8da563983fb06c05e6d5c92a528,"[17, 14, 20, 14, 19]"
2a6b732a44bc9eaac08b3bb51fab454000d39a7da5762fd2904bdc5b0c8365a8,[9]
2a6fd10cf4a28682e393e199c2f7cb413c60e61bdfa7aeed8439d38e6382eeb0,"[17, 20, 19, 4, 5]"
2a8419e847c43627bc7134d162c96e81c1998e10e294ca3a5b0c7c578bdbb381,"[16, 1, 17, 4]"
2a8a219b284c70b79bd9b2f62b9ef70a9ce85539808756d788e24718b95fb60d,[5]
2a8ee2609946eebac0facdf81c48eb6d4634573c7b4fc4f10becd564a5ab7550,"[1, 5, 18, 10]"
2a8ee3fd6acec878aaacd490c866fd06f456b9376decab9dc37247fdbd787190,"[7, 10]"
2a936b7d24b607f7637d39b3b8a6544fb9fee28ce75df9798975223c97f86b6c,[6]
2a93ed48dc721af58b799b5d29be91ff288fc9f82e1229233976bd341bf00083,"[10, 12, 1, 2, 3]"
2a9509c3ac43d810c8a9f799164c3940f65e5aee431846fc9039d9a3f642416d,[18]
2a98d77edb5cd12c95cf1bdb1b0b6ab90905e5a9c2d963aff9cfcfcd5c0f5edc,[17]
2a9c3e5cd447a1a361a0ccd79b322651a2b072cc5838305f2419dacc8351d1ea,"[10, 1, 7, 2]"
2a9ee67eed8b3f1aa0b1b8720308af6b43df4adb769f96e8047361f79ae7081d,"[6, 16, 15, 9]"
2a9fe5dc4be81488fb34eb4cb89fb5cb438b49bbac5ff635bde3b592cd5c6921,[2]
2aa22b5a4d7ee86ab87cadff461918abf41e004276ce54789f66bb3574712b32,"[3, 12, 6]"
2aa77fa8802f08196e022ac436f1a4f22818e1505c8bf25144fcb847b4ca5123,"[3, 9, 7]"
2aa9eeff9cb78c27d55563377aab3219dafadbd1550fe3a9eaaa9bd1157db7fd,"[5, 14, 13]"
2aaacd4ef665fbf6e084821d0ae0fea1d5f09d10dc05ad626d4d441793386d14,"[9, 3, 5]"
2aaca42c21347cfc62a793c80d047eca7691e10005bb04489331ff4f25c64188,[8]
2ab1c92f6712fae197352de40e7503cf37a8d2aa3652391d3aca3c1bbe7edb4a,[1]
2ab4e45821e5cefab11752fd2fba7a4192b0287f0af40d4f17b5d4af7f0ec9f4,"[18, 2]"
2ab536858628e73581190f6883f7504791530e3242daafbfa1ecc42db02576f9,"[8, 4, 14]"
2ab96ab5ec8460fe7c4e913ea97902ab12999603bf53a2fa69b4e637c627180b,"[20, 9, 7]"
2ab977097c44e73fe75e688ecda929010b6b996acb97b78ba4b8758b7f9f319f,"[10, 4]"
2abb2e02082ad65b318ff578db2e53a7bf9e516c7f43f3a08db8c0e482e8ae06,"[16, 15, 2]"
2abb47b79c5d38fc3131068a6bad6c3198338285bc6d9b0923a26eeed6685214,"[2, 7]"
2aca851a36c64452dee609f4242b80e03cf480eab5e695d733d7948a85b7b8f3,"[20, 12, 15, 11, 14]"
2acbc46f0b387a89ebcb495e91d0138208637fd8cd1bc2bda0dc32ef132e1a7e,[2]
2acc9b36de2d90ecfadf845931cece7123532c43e326bfc4508488f4a4f568ab,"[18, 13]"
2accf9efbb197dfc47d5c4d52f99e4a285429ca47063cae3f98f8a1c9ddab7a3,"[1, 9, 7]"
2ad05237211dc963886fcbf3acbe6941fa54220e145aae3b9816d66aa5a78e7f,"[10, 8, 2, 20]"
2ad13935b508172e763df8333ddd9a282755ee31234a003b9f2880ef2f4e98ed,"[6, 8]"
2ad15bb21d512a7ee1542a1f19071e0022b2398da9538529c0e4028edca59d09,"[16, 13]"
2ad186ff1c98ecbc496aefb4e3d091c69a5a3e814533b77f6c1e2d6eda35c893,"[15, 9]"
2ad47645ff411e93ad2dec0a5238ca1405c9750d144f6328b18cd873133845ce,"[8, 3]"
2ad7079e90f289845f00ae7afe4e84b6f623a81248083ec22bc11ab892d9e144,"[2, 14, 15]"
2adcd880eb27b89dcf95b04a7b267c4578067ea3747ae799b5b5effe3f1de4b0,[15]
2add5ada804349f279c75e4bcbe5bf8f6a9d60a231246f74330d1fab16b2017a,"[8, 6, 1, 13, 15]"
2ade12f87cf92a8b8ae681ca45ea2aee7c7a1718fa502134dc2ff6a9c675b0e6,"[17, 15, 7]"
2ae439ec43ba7785ffb6c520baeaff075a884bb48430f67acf20a85a52815e6b,[17]
2ae4b04e8adf38015d8bdcb195f5a1675c43abe48e004504d67c86765d8a5ab3,"[20, 15]"
2ae81cbb7deb050ff9d8af423513e87f5860dce6965ab9ae72bc722abaa31dab,"[18, 12, 6, 5, 7]"
2ae895f510ed2c12ea86b4a4675d005f699e86f9c7bd05fec93f916839246fa7,"[14, 6, 5]"
2ae93dee0fbe772b6c88f41103f58bfa33cefa5328a48d232b5e56ec936f6190,"[5, 3]"
2aeae44f1b9ddf604abaed67e92b1b96ae5b22663191660432d0ea5020682f36,[7]
2aeed2abc07b104080425a4be54537e332567d0958d22a1c5f6caa8f34514a6b,"[16, 1, 9, 3]"
2af1a6706eaae90ede5511e00c0db7845308faf740d999446dd720c09e3b6c69,"[9, 12]"
2af333fef2c4d8bbcefca11cf9c1d2e35495da51f48282e72e181760c5a2332d,"[15, 9, 17, 11, 14]"
2afb76a2692f6b3667bc40de8dbffb8726b967b8bb2ed07d3dfe0a04437d3306,[7]
2afc8b7e56ea0ac6a7cdfec9b0f1d59f51773e62f86a03abb97fccda6f2b56ad,[18]
2afcd34478eff023791e48dc9c9cdf3532f6cb35b0b4fa949a446439f4d78dd0,"[3, 7, 16]"
2b116bd1a3d28e23153a80295193e50ffb2ce447bde68035a6a17030b8a50e1e,[14]
2b1279277b14be440bf7f1027349d09ac94d840bff31a6dba75587afe5709d23,"[17, 11, 16]"
2b162e12a4496a741c546dcbd9e8b6a24277d2e640fa47561337b93ea1bbcc18,"[10, 7, 4, 15, 13]"
2b1a79fde8fbdab90ba099ec406b3922d9af8f172c7e217d68831db4401258b5,"[9, 1, 7]"
2b1d023081c2bc4c747bd95b01b86b3b562a763579102ea8049b8732b19e0e78,[10]
2b1d29cf90bf617d47ab06dad6ae340ad0b9821220faf254619cbc2ce48b8b00,"[11, 6, 2]"
2b1fb773649043b2ed70457e78deb1a4124723da31aabee44c77cf978313d3d7,"[6, 14]"
2b21505d65460cd1970131abc2e3fef1ed25328450f19be6ab07326c62acf3b7,"[3, 16]"
2b22926b9258195d8a3101e57ef97396c64116ed4ebd81abc58fa4e75bf441df,"[5, 6, 17, 3]"
2b2842bbb50ce3590088f33647913a237bf3187e80323c2ba6d847007eb5a2ba,"[11, 3, 4]"
2b2bf477039f921159ae1915231bc3b0cd137bf8e897ea47d1b56160738e04aa,"[19, 8, 14, 20]"
2b2ce8f9e4cbceecf1d8a3bbe548bf6cb2004ab5ce2305c71047fe4761d00224,"[16, 8]"
2b2f60ff9bc4ef0656862e786b45b9807b944603e05c44342fb9d80b8a49b29f,"[16, 10, 16]"
2b34e43bbcfe6d18c7775c3f318efc46d4c3fe7b1930e53feded2b1d9960610b,"[3, 16, 20, 12]"
2b3c50b6e461464d86f63ec0cb8a36e386e8a737ad4cf694901d6417a38e2b0f,"[13, 1, 14]"
2b409c47874b7bbef6214ded8a9a302a9fbe3cf37a7ae22b7a3cb7f37dd4f653,"[6, 13]"
2b446c4f4387a961df2081196b85f0b65bbb057e245d819edaf77e20c4430fd3,"[1, 11, 5]"
2b44d4b0a67911743fefc933931abc49cfbadf8a7e4ef5f5cfa3e1af44fcc54e,"[13, 1, 3, 5, 17]"
2b45daddcd7d3a133f81ffd7c20fc74c7427b88bde657aa99e759e45d4b4e384,"[8, 3, 12, 20]"
2b4f3d5d079e16cff12bfb6ac7305a74f0f6d4121a6422507b1b6c3b692f6f3d,"[14, 2, 11, 1, 5]"
2b508751dc7f828e536af4a32cae29011ef0c7ebcb64816572d180a5db236342,"[5, 12, 6, 20]"
2b5c096e66a74f2f2021813030c40f6800125c1a1c7cc6a3dda4f706d70c9d27,"[16, 5, 12, 17]"
2b5cd323677b4a8be60c0b0b90bf55b202cc619ae91d6feacade73ba9148a6c4,"[2, 1, 14]"
2b5dbd2632ec57fa5ba524d2fe82f1f4c4f4f639d92811fae892e0829e4a0d7a,"[10, 6, 12]"
2b613dbc14bd07b3fdb5f583fdd61cd0e7b3eecb803246145343356ef7328c61,"[5, 14]"
2b6aabfa2e2d55cfcb7c017f3ecc20a4934881a5f8973098a136f0b220cf5e22,"[6, 12, 17, 13, 10]"
2b6beb81bbbce269b969360119deafe25a5266f3b9690019d0d2bd2ff6e5235c,"[8, 4]"
2b6c59cec2e4d116916853a3f0f35aabb787d91bb8e118e92c3669a982617aa4,"[16, 20, 13, 11]"
2b6e522a10f72cc2620679d9c5638c3ec215fdb8d92877376b3b04ce97931dbf,"[6, 12]"
2b71543de3a42d1e782757e4ba012593b0f1e10870eacdcbc3c616b96dfd257d,"[12, 15]"
2b7da8de948f89eeea15111e7d252150079b37ec714f4d94924893669a6ce945,"[18, 7, 9]"
2b8aba9bca51771b8c24c6fd12072538dc5fb0141c2f02169577a73ea98fa522,"[3, 16, 20, 19]"
2b8ea940c3fc814ecb6a7f42ecd83be5bb4131ba0747b947090bd1d1758d7d52,"[4, 2]"
2b8f89f8765194d58e66b91b5b70dfb3a8a4a0855860e99c8ecc2fa479a24068,"[9, 4, 17, 8, 5]"
2b92bafe73c9c0fa6dd86ea883ddfaa635ac1732acc8b1f869807465c33918fa,"[6, 5]"
2ba0dc7f02bae2d0462687b50ed775ea4502611ba3a97c8b523ab6af04d3e020,"[8, 5]"
2ba50403713dba0941f9873d36da0b014ba30e807b4fc6faccf55104d13601b1,"[4, 11]"
